,sample_code,station_no,site,seaweed,date,day,month,year,otu_id,abundance
14071,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
15141,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
16211,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
17281,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
18351,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
19421,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
20491,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
21561,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
22631,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
23701,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
24771,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
25841,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
26911,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
27981,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
29051,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
30121,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
31191,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
32261,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
33331,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
34401,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
35471,Pabay_29_11_21_1,1,Pabay,Alaria,29/11/2021,29,11,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
36541,Pabay_29_11_21_2,2,Pabay,Alaria,29/11/2021,29,11,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
37611,Pabay_29_11_21_3,3,Pabay,Alaria,29/11/2021,29,11,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
38681,Pabay_30_1_22_1,1,Pabay,Alaria,30/01/2022,30,1,2022,stephanodiscus_cf_minutulus_169,NA
,,,,,,,,,,
39751,Pabay_30_1_22_2,2,Pabay,Alaria,30/01/2022,30,1,2022,stephanodiscus_cf_minutulus_169,NA
,,,,,,,,,,
40821,Pabay_30_1_22_3,3,Pabay,Alaria,30/01/2022,30,1,2022,stephanodiscus_cf_minutulus_169,NA
,,,,,,,,,,
41891,Pabay_30_10_21_1,1,Pabay,Alaria,30/10/2021,30,10,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
42961,Pabay_30_10_21_2,2,Pabay,Alaria,30/10/2021,30,10,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
44031,Pabay_30_10_21_3,3,Pabay,Alaria,30/10/2021,30,10,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
45101,Pabay_30_6_22_1,1,Pabay,Alaria,30/06/2022,30,6,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
46171,Pabay_30_6_22_2,2,Pabay,Alaria,30/06/2022,30,6,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
47241,Pabay_30_6_22_3,3,Pabay,Alaria,30/06/2022,30,6,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
48311,Pabay_30_7_22_1,1,Pabay,Alaria,30/07/2022,30,7,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
49381,Pabay_30_7_22_2,2,Pabay,Alaria,30/07/2022,30,7,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
50451,Pabay_30_7_22_3,3,Pabay,Alaria,30/07/2022,30,7,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
51521,Pabay_7_5_22_1,1,Pabay,Alaria,07/05/2022,7,5,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
52591,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,stephanodiscus_cf_minutulus_169,0.015661707
,,,,,,,,,,
53661,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
54731,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
55801,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
56871,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
57941,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
59011,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
60081,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
61151,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
62221,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
63291,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
64361,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
65431,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
66501,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
67571,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
68641,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,stephanodiscus_cf_minutulus_169,0
,,,,,,,,,,
347,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,steromphala_cineraria,0
,,,,,,,,,,
1417,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,steromphala_cineraria,0
,,,,,,,,,,
2487,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,steromphala_cineraria,0
,,,,,,,,,,
3557,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,steromphala_cineraria,0
,,,,,,,,,,
4627,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,steromphala_cineraria,0
,,,,,,,,,,
5697,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,steromphala_cineraria,0
,,,,,,,,,,
6767,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,steromphala_cineraria,0
,,,,,,,,,,
7837,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,steromphala_cineraria,0
,,,,,,,,,,
8907,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,steromphala_cineraria,0
,,,,,,,,,,
9977,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,steromphala_cineraria,0
,,,,,,,,,,
11047,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,steromphala_cineraria,0
,,,,,,,,,,
12117,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,steromphala_cineraria,0
,,,,,,,,,,
13187,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,steromphala_cineraria,0
,,,,,,,,,,
14257,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,steromphala_cineraria,0
,,,,,,,,,,
15327,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,steromphala_cineraria,0
,,,,,,,,,,
16397,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,steromphala_cineraria,0
,,,,,,,,,,
17467,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,steromphala_cineraria,0
,,,,,,,,,,
18537,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,steromphala_cineraria,0
,,,,,,,,,,
19607,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,steromphala_cineraria,0
,,,,,,,,,,
20677,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,steromphala_cineraria,0.583394506
,,,,,,,,,,
21747,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,steromphala_cineraria,0
,,,,,,,,,,
22817,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,steromphala_cineraria,0
,,,,,,,,,,
23887,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,steromphala_cineraria,0
,,,,,,,,,,
24957,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,steromphala_cineraria,0
,,,,,,,,,,
26027,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,steromphala_cineraria,0
,,,,,,,,,,
27097,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,steromphala_cineraria,0
,,,,,,,,,,
28167,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,steromphala_cineraria,0
,,,,,,,,,,
29237,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,steromphala_cineraria,0
,,,,,,,,,,
30307,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,steromphala_cineraria,0
,,,,,,,,,,
31377,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,steromphala_cineraria,0
,,,,,,,,,,
32447,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,steromphala_cineraria,0
,,,,,,,,,,
33517,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,steromphala_cineraria,0
,,,,,,,,,,
34587,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,steromphala_cineraria,0
,,,,,,,,,,
35657,Pabay_29_11_21_1,1,Pabay,Alaria,29/11/2021,29,11,2021,steromphala_cineraria,0
,,,,,,,,,,
36727,Pabay_29_11_21_2,2,Pabay,Alaria,29/11/2021,29,11,2021,steromphala_cineraria,0
,,,,,,,,,,
37797,Pabay_29_11_21_3,3,Pabay,Alaria,29/11/2021,29,11,2021,steromphala_cineraria,0
,,,,,,,,,,
38867,Pabay_30_1_22_1,1,Pabay,Alaria,30/01/2022,30,1,2022,steromphala_cineraria,NA
,,,,,,,,,,
39937,Pabay_30_1_22_2,2,Pabay,Alaria,30/01/2022,30,1,2022,steromphala_cineraria,NA
,,,,,,,,,,
41007,Pabay_30_1_22_3,3,Pabay,Alaria,30/01/2022,30,1,2022,steromphala_cineraria,NA
,,,,,,,,,,
42077,Pabay_30_10_21_1,1,Pabay,Alaria,30/10/2021,30,10,2021,steromphala_cineraria,0
,,,,,,,,,,
43147,Pabay_30_10_21_2,2,Pabay,Alaria,30/10/2021,30,10,2021,steromphala_cineraria,0
,,,,,,,,,,
44217,Pabay_30_10_21_3,3,Pabay,Alaria,30/10/2021,30,10,2021,steromphala_cineraria,0
,,,,,,,,,,
45287,Pabay_30_6_22_1,1,Pabay,Alaria,30/06/2022,30,6,2022,steromphala_cineraria,0
,,,,,,,,,,
46357,Pabay_30_6_22_2,2,Pabay,Alaria,30/06/2022,30,6,2022,steromphala_cineraria,0
,,,,,,,,,,
47427,Pabay_30_6_22_3,3,Pabay,Alaria,30/06/2022,30,6,2022,steromphala_cineraria,0
,,,,,,,,,,
48497,Pabay_30_7_22_1,1,Pabay,Alaria,30/07/2022,30,7,2022,steromphala_cineraria,0
,,,,,,,,,,
49567,Pabay_30_7_22_2,2,Pabay,Alaria,30/07/2022,30,7,2022,steromphala_cineraria,0
,,,,,,,,,,
50637,Pabay_30_7_22_3,3,Pabay,Alaria,30/07/2022,30,7,2022,steromphala_cineraria,0
,,,,,,,,,,
51707,Pabay_7_5_22_1,1,Pabay,Alaria,07/05/2022,7,5,2022,steromphala_cineraria,0
,,,,,,,,,,
52777,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,steromphala_cineraria,0
,,,,,,,,,,
53847,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,steromphala_cineraria,0
,,,,,,,,,,
54917,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,steromphala_cineraria,0
,,,,,,,,,,
55987,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,steromphala_cineraria,0
,,,,,,,,,,
57057,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,steromphala_cineraria,0
,,,,,,,,,,
58127,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,steromphala_cineraria,0
,,,,,,,,,,
59197,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,steromphala_cineraria,0
,,,,,,,,,,
60267,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,steromphala_cineraria,0
,,,,,,,,,,
61337,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,steromphala_cineraria,0
,,,,,,,,,,
62407,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,steromphala_cineraria,0
,,,,,,,,,,
63477,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,steromphala_cineraria,0
,,,,,,,,,,
64547,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,steromphala_cineraria,0
,,,,,,,,,,
65617,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,steromphala_cineraria,0
,,,,,,,,,,
66687,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,steromphala_cineraria,0
,,,,,,,,,,
67757,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,steromphala_cineraria,0
,,,,,,,,,,
68827,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,steromphala_cineraria,0
,,,,,,,,,,
396,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
1466,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
2536,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
3606,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
4676,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
5746,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
6816,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
7886,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
8956,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
10026,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
11096,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
12166,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
13236,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
14306,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
15376,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
16446,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
17516,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
18586,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
19656,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
20726,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
21796,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
22866,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
23936,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
25006,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
26076,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
27146,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
28216,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
29286,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
30356,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
31426,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
32496,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
33566,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
34636,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
35706,Pabay_29_11_21_1,1,Pabay,Alaria,29/11/2021,29,11,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
36776,Pabay_29_11_21_2,2,Pabay,Alaria,29/11/2021,29,11,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
37846,Pabay_29_11_21_3,3,Pabay,Alaria,29/11/2021,29,11,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
38916,Pabay_30_1_22_1,1,Pabay,Alaria,30/01/2022,30,1,2022,svenzea_sp_1_prt_2020,NA
,,,,,,,,,,
39986,Pabay_30_1_22_2,2,Pabay,Alaria,30/01/2022,30,1,2022,svenzea_sp_1_prt_2020,NA
,,,,,,,,,,
41056,Pabay_30_1_22_3,3,Pabay,Alaria,30/01/2022,30,1,2022,svenzea_sp_1_prt_2020,NA
,,,,,,,,,,
42126,Pabay_30_10_21_1,1,Pabay,Alaria,30/10/2021,30,10,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
43196,Pabay_30_10_21_2,2,Pabay,Alaria,30/10/2021,30,10,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
44266,Pabay_30_10_21_3,3,Pabay,Alaria,30/10/2021,30,10,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
45336,Pabay_30_6_22_1,1,Pabay,Alaria,30/06/2022,30,6,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
46406,Pabay_30_6_22_2,2,Pabay,Alaria,30/06/2022,30,6,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
47476,Pabay_30_6_22_3,3,Pabay,Alaria,30/06/2022,30,6,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
48546,Pabay_30_7_22_1,1,Pabay,Alaria,30/07/2022,30,7,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
49616,Pabay_30_7_22_2,2,Pabay,Alaria,30/07/2022,30,7,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
50686,Pabay_30_7_22_3,3,Pabay,Alaria,30/07/2022,30,7,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
51756,Pabay_7_5_22_1,1,Pabay,Alaria,07/05/2022,7,5,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
52826,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,svenzea_sp_1_prt_2020,0.020882276
,,,,,,,,,,
53896,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
54966,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
56036,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
57106,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
58176,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
59246,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
60316,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
61386,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
62456,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
63526,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
64596,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
65666,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
66736,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
67806,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
68876,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,svenzea_sp_1_prt_2020,0
,,,,,,,,,,
400,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,synchaeta_vorax_408,0
,,,,,,,,,,
1470,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,synchaeta_vorax_408,0
,,,,,,,,,,
2540,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,synchaeta_vorax_408,0
,,,,,,,,,,
3610,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,synchaeta_vorax_408,0
,,,,,,,,,,
4680,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,synchaeta_vorax_408,0
,,,,,,,,,,
5750,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,synchaeta_vorax_408,0
,,,,,,,,,,
6820,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,synchaeta_vorax_408,0
,,,,,,,,,,
7890,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,synchaeta_vorax_408,0
,,,,,,,,,,
8960,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,synchaeta_vorax_408,0
,,,,,,,,,,
10030,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,synchaeta_vorax_408,0
,,,,,,,,,,
11100,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,synchaeta_vorax_408,0
,,,,,,,,,,
12170,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,synchaeta_vorax_408,0
,,,,,,,,,,
13240,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,synchaeta_vorax_408,0
,,,,,,,,,,
14310,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,synchaeta_vorax_408,0
,,,,,,,,,,
15380,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,synchaeta_vorax_408,0
,,,,,,,,,,
16450,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,synchaeta_vorax_408,0
,,,,,,,,,,
17520,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,synchaeta_vorax_408,0
,,,,,,,,,,
18590,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,synchaeta_vorax_408,0
,,,,,,,,,,
19660,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,synchaeta_vorax_408,0
