,sample_code,station_no,site,seaweed,date,day,month,year,otu_id,abundance
42951,Pabay_30_10_21_2,2,Pabay,Alaria,30/10/2021,30,10,2021,skeletonema_potamos_159,0
43486,Pabay_30_10_21_2,2,Pabay,Saccharina,30/10/2021,30,10,2021,skeletonema_potamos_159,0
44021,Pabay_30_10_21_3,3,Pabay,Alaria,30/10/2021,30,10,2021,skeletonema_potamos_159,0
44556,Pabay_30_10_21_3,3,Pabay,Saccharina,30/10/2021,30,10,2021,skeletonema_potamos_159,0
45091,Pabay_30_6_22_1,1,Pabay,Alaria,30/06/2022,30,6,2022,skeletonema_potamos_159,0
45626,Pabay_30_6_22_1,1,Pabay,Saccharina,30/06/2022,30,6,2022,skeletonema_potamos_159,0
46161,Pabay_30_6_22_2,2,Pabay,Alaria,30/06/2022,30,6,2022,skeletonema_potamos_159,0
46696,Pabay_30_6_22_2,2,Pabay,Saccharina,30/06/2022,30,6,2022,skeletonema_potamos_159,0
47231,Pabay_30_6_22_3,3,Pabay,Alaria,30/06/2022,30,6,2022,skeletonema_potamos_159,0
47766,Pabay_30_6_22_3,3,Pabay,Saccharina,30/06/2022,30,6,2022,skeletonema_potamos_159,0
48301,Pabay_30_7_22_1,1,Pabay,Alaria,30/07/2022,30,7,2022,skeletonema_potamos_159,0
48836,Pabay_30_7_22_1,1,Pabay,Saccharina,30/07/2022,30,7,2022,skeletonema_potamos_159,0
49371,Pabay_30_7_22_2,2,Pabay,Alaria,30/07/2022,30,7,2022,skeletonema_potamos_159,0
49906,Pabay_30_7_22_2,2,Pabay,Saccharina,30/07/2022,30,7,2022,skeletonema_potamos_159,0
50441,Pabay_30_7_22_3,3,Pabay,Alaria,30/07/2022,30,7,2022,skeletonema_potamos_159,0.011251406
50976,Pabay_30_7_22_3,3,Pabay,Saccharina,30/07/2022,30,7,2022,skeletonema_potamos_159,0.011251406
51511,Pabay_7_5_22_1,1,Pabay,Alaria,07/05/2022,7,5,2022,skeletonema_potamos_159,0
52046,Pabay_7_5_22_1,1,Pabay,Saccharina,07/05/2022,7,5,2022,skeletonema_potamos_159,0
52581,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,skeletonema_potamos_159,0
53116,Pabay_7_5_22_2,2,Pabay,Saccharina,07/05/2022,7,5,2022,skeletonema_potamos_159,0
53651,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,skeletonema_potamos_159,0
54186,Pabay_7_5_22_3,3,Pabay,Saccharina,07/05/2022,7,5,2022,skeletonema_potamos_159,0
54721,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,skeletonema_potamos_159,0
55256,Pabay_8_2_22_1,1,Pabay,Saccharina,08/02/2022,8,2,2022,skeletonema_potamos_159,0
55791,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,skeletonema_potamos_159,0
56326,Pabay_8_2_22_2,2,Pabay,Saccharina,08/02/2022,8,2,2022,skeletonema_potamos_159,0
56861,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,skeletonema_potamos_159,0
57396,Pabay_8_2_22_3,3,Pabay,Saccharina,08/02/2022,8,2,2022,skeletonema_potamos_159,0
57931,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,skeletonema_potamos_159,0
58466,Pabay_8_3_22_1,1,Pabay,Saccharina,08/03/2022,8,3,2022,skeletonema_potamos_159,0
59001,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,skeletonema_potamos_159,0
59536,Pabay_8_3_22_2,2,Pabay,Saccharina,08/03/2022,8,3,2022,skeletonema_potamos_159,0
60071,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,skeletonema_potamos_159,0
60606,Pabay_8_3_22_3,3,Pabay,Saccharina,08/03/2022,8,3,2022,skeletonema_potamos_159,0
61141,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_159,0
61676,Scalpay_15_6_21_1,1,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_159,0
62211,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_159,0
62746,Scalpay_15_6_21_2,2,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_159,0
63281,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_159,0
63816,Scalpay_15_6_21_3,3,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_159,0
64351,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_159,0
64886,Scalpay_15_6_21_4,4,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_159,0
65421,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_potamos_159,0
65956,Scalpay_15_6_21_5,5,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_potamos_159,0
66491,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,skeletonema_potamos_159,0
67026,Scalpay_21_12_21_1,1,Scalpay,Saccharina,21/12/2021,21,12,2021,skeletonema_potamos_159,0
67561,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,skeletonema_potamos_159,0
68096,Scalpay_21_12_21_2,2,Scalpay,Saccharina,21/12/2021,21,12,2021,skeletonema_potamos_159,0
68631,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,skeletonema_potamos_159,0
69166,Scalpay_21_12_21_3,3,Scalpay,Saccharina,21/12/2021,21,12,2021,skeletonema_potamos_159,0
149,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,skeletonema_subsalsum,0
684,Pabay_10_12_21_1,1,Pabay,Saccharina,10/12/2021,10,12,2021,skeletonema_subsalsum,0
1219,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,skeletonema_subsalsum,0
1754,Pabay_10_12_21_2,2,Pabay,Saccharina,10/12/2021,10,12,2021,skeletonema_subsalsum,0
2289,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,skeletonema_subsalsum,0
2824,Pabay_10_12_21_3,3,Pabay,Saccharina,10/12/2021,10,12,2021,skeletonema_subsalsum,0
3359,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,skeletonema_subsalsum,0
3894,Pabay_10_4_22_1,1,Pabay,Saccharina,10/04/2022,10,4,2022,skeletonema_subsalsum,0
4429,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,skeletonema_subsalsum,0
4964,Pabay_10_4_22_2,2,Pabay,Saccharina,10/04/2022,10,4,2022,skeletonema_subsalsum,0
5499,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,skeletonema_subsalsum,0
6034,Pabay_10_4_22_3,3,Pabay,Saccharina,10/04/2022,10,4,2022,skeletonema_subsalsum,0
6569,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,skeletonema_subsalsum,0
7104,Pabay_13_11_21_1,1,Pabay,Saccharina,13/11/2021,13,11,2021,skeletonema_subsalsum,0
7639,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,skeletonema_subsalsum,0
8174,Pabay_13_11_21_2,2,Pabay,Saccharina,13/11/2021,13,11,2021,skeletonema_subsalsum,0
8709,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,skeletonema_subsalsum,0
9244,Pabay_13_11_21_3,3,Pabay,Saccharina,13/11/2021,13,11,2021,skeletonema_subsalsum,0
9779,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,skeletonema_subsalsum,0
10314,Pabay_14_1_22_1,1,Pabay,Saccharina,14/01/2022,14,1,2022,skeletonema_subsalsum,0
10849,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,skeletonema_subsalsum,0
11384,Pabay_14_1_22_2,2,Pabay,Saccharina,14/01/2022,14,1,2022,skeletonema_subsalsum,0
11919,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,skeletonema_subsalsum,0
12454,Pabay_14_1_22_3,3,Pabay,Saccharina,14/01/2022,14,1,2022,skeletonema_subsalsum,0
12989,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,skeletonema_subsalsum,0
13524,Pabay_15_6_21_1,1,Pabay,Saccharina,15/06/2021,15,6,2021,skeletonema_subsalsum,0
14059,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,skeletonema_subsalsum,0
14594,Pabay_15_6_21_2,2,Pabay,Saccharina,15/06/2021,15,6,2021,skeletonema_subsalsum,0
15129,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,skeletonema_subsalsum,0
15664,Pabay_15_6_21_3,3,Pabay,Saccharina,15/06/2021,15,6,2021,skeletonema_subsalsum,0
16199,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,skeletonema_subsalsum,0
16734,Pabay_15_7_22_1,1,Pabay,Saccharina,15/07/2022,15,7,2022,skeletonema_subsalsum,0
17269,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,skeletonema_subsalsum,0
17804,Pabay_15_7_22_2,2,Pabay,Saccharina,15/07/2022,15,7,2022,skeletonema_subsalsum,0
18339,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,skeletonema_subsalsum,0
18874,Pabay_15_7_22_3,3,Pabay,Saccharina,15/07/2022,15,7,2022,skeletonema_subsalsum,0
19409,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,skeletonema_subsalsum,0
19944,Pabay_16_9_21_1,1,Pabay,Saccharina,16/09/2021,16,9,2021,skeletonema_subsalsum,0
20479,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,skeletonema_subsalsum,0
21014,Pabay_16_9_21_2,2,Pabay,Saccharina,16/09/2021,16,9,2021,skeletonema_subsalsum,0
21549,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,skeletonema_subsalsum,0
22084,Pabay_16_9_21_3,3,Pabay,Saccharina,16/09/2021,16,9,2021,skeletonema_subsalsum,0
22619,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,skeletonema_subsalsum,0
23154,Pabay_21_12_21_1,1,Pabay,Saccharina,21/12/2021,21,12,2021,skeletonema_subsalsum,0
23689,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,skeletonema_subsalsum,0
24224,Pabay_21_12_21_2,2,Pabay,Saccharina,21/12/2021,21,12,2021,skeletonema_subsalsum,0
24759,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,skeletonema_subsalsum,0
25294,Pabay_21_12_21_3,3,Pabay,Saccharina,21/12/2021,21,12,2021,skeletonema_subsalsum,0
25829,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,skeletonema_subsalsum,0
26364,Pabay_21_3_22_1,1,Pabay,Saccharina,21/03/2022,21,3,2022,skeletonema_subsalsum,0
26899,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,skeletonema_subsalsum,0
27434,Pabay_21_3_22_2,2,Pabay,Saccharina,21/03/2022,21,3,2022,skeletonema_subsalsum,0
27969,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,skeletonema_subsalsum,0
28504,Pabay_21_3_22_3,3,Pabay,Saccharina,21/03/2022,21,3,2022,skeletonema_subsalsum,0
29039,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,skeletonema_subsalsum,0
29574,Pabay_22_5_22_1,1,Pabay,Saccharina,22/05/2022,22,5,2022,skeletonema_subsalsum,0
30109,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,skeletonema_subsalsum,0
30644,Pabay_22_5_22_2,2,Pabay,Saccharina,22/05/2022,22,5,2022,skeletonema_subsalsum,0
31179,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,skeletonema_subsalsum,0
31714,Pabay_22_5_22_3,3,Pabay,Saccharina,22/05/2022,22,5,2022,skeletonema_subsalsum,0
32249,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,skeletonema_subsalsum,0
32784,Pabay_25_2_22_1,1,Pabay,Saccharina,25/02/2022,25,2,2022,skeletonema_subsalsum,0
33319,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,skeletonema_subsalsum,0
33854,Pabay_25_2_22_2,2,Pabay,Saccharina,25/02/2022,25,2,2022,skeletonema_subsalsum,0
34389,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,skeletonema_subsalsum,0
34924,Pabay_25_2_22_3,3,Pabay,Saccharina,25/02/2022,25,2,2022,skeletonema_subsalsum,0
35459,Pabay_29_11_21_1,1,Pabay,Alaria,29/11/2021,29,11,2021,skeletonema_subsalsum,0.027339381
35994,Pabay_29_11_21_1,1,Pabay,Saccharina,29/11/2021,29,11,2021,skeletonema_subsalsum,0.027339381
36529,Pabay_29_11_21_2,2,Pabay,Alaria,29/11/2021,29,11,2021,skeletonema_subsalsum,0
37064,Pabay_29_11_21_2,2,Pabay,Saccharina,29/11/2021,29,11,2021,skeletonema_subsalsum,0
37599,Pabay_29_11_21_3,3,Pabay,Alaria,29/11/2021,29,11,2021,skeletonema_subsalsum,0.03539823
38134,Pabay_29_11_21_3,3,Pabay,Saccharina,29/11/2021,29,11,2021,skeletonema_subsalsum,0.03539823
38669,Pabay_30_1_22_1,1,Pabay,Alaria,30/01/2022,30,1,2022,skeletonema_subsalsum,NA
39204,Pabay_30_1_22_1,1,Pabay,Saccharina,30/01/2022,30,1,2022,skeletonema_subsalsum,NA
39739,Pabay_30_1_22_2,2,Pabay,Alaria,30/01/2022,30,1,2022,skeletonema_subsalsum,NA
40274,Pabay_30_1_22_2,2,Pabay,Saccharina,30/01/2022,30,1,2022,skeletonema_subsalsum,NA
40809,Pabay_30_1_22_3,3,Pabay,Alaria,30/01/2022,30,1,2022,skeletonema_subsalsum,NA
41344,Pabay_30_1_22_3,3,Pabay,Saccharina,30/01/2022,30,1,2022,skeletonema_subsalsum,NA
41879,Pabay_30_10_21_1,1,Pabay,Alaria,30/10/2021,30,10,2021,skeletonema_subsalsum,0
42414,Pabay_30_10_21_1,1,Pabay,Saccharina,30/10/2021,30,10,2021,skeletonema_subsalsum,0
42949,Pabay_30_10_21_2,2,Pabay,Alaria,30/10/2021,30,10,2021,skeletonema_subsalsum,0
43484,Pabay_30_10_21_2,2,Pabay,Saccharina,30/10/2021,30,10,2021,skeletonema_subsalsum,0
44019,Pabay_30_10_21_3,3,Pabay,Alaria,30/10/2021,30,10,2021,skeletonema_subsalsum,0
44554,Pabay_30_10_21_3,3,Pabay,Saccharina,30/10/2021,30,10,2021,skeletonema_subsalsum,0
45089,Pabay_30_6_22_1,1,Pabay,Alaria,30/06/2022,30,6,2022,skeletonema_subsalsum,0
45624,Pabay_30_6_22_1,1,Pabay,Saccharina,30/06/2022,30,6,2022,skeletonema_subsalsum,0
46159,Pabay_30_6_22_2,2,Pabay,Alaria,30/06/2022,30,6,2022,skeletonema_subsalsum,0
46694,Pabay_30_6_22_2,2,Pabay,Saccharina,30/06/2022,30,6,2022,skeletonema_subsalsum,0
47229,Pabay_30_6_22_3,3,Pabay,Alaria,30/06/2022,30,6,2022,skeletonema_subsalsum,0
47764,Pabay_30_6_22_3,3,Pabay,Saccharina,30/06/2022,30,6,2022,skeletonema_subsalsum,0
48299,Pabay_30_7_22_1,1,Pabay,Alaria,30/07/2022,30,7,2022,skeletonema_subsalsum,0
48834,Pabay_30_7_22_1,1,Pabay,Saccharina,30/07/2022,30,7,2022,skeletonema_subsalsum,0
49369,Pabay_30_7_22_2,2,Pabay,Alaria,30/07/2022,30,7,2022,skeletonema_subsalsum,0
49904,Pabay_30_7_22_2,2,Pabay,Saccharina,30/07/2022,30,7,2022,skeletonema_subsalsum,0
50439,Pabay_30_7_22_3,3,Pabay,Alaria,30/07/2022,30,7,2022,skeletonema_subsalsum,0
50974,Pabay_30_7_22_3,3,Pabay,Saccharina,30/07/2022,30,7,2022,skeletonema_subsalsum,0
51509,Pabay_7_5_22_1,1,Pabay,Alaria,07/05/2022,7,5,2022,skeletonema_subsalsum,0
52044,Pabay_7_5_22_1,1,Pabay,Saccharina,07/05/2022,7,5,2022,skeletonema_subsalsum,0
52579,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,skeletonema_subsalsum,0
53114,Pabay_7_5_22_2,2,Pabay,Saccharina,07/05/2022,7,5,2022,skeletonema_subsalsum,0
53649,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,skeletonema_subsalsum,0
54184,Pabay_7_5_22_3,3,Pabay,Saccharina,07/05/2022,7,5,2022,skeletonema_subsalsum,0
54719,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,skeletonema_subsalsum,0
55254,Pabay_8_2_22_1,1,Pabay,Saccharina,08/02/2022,8,2,2022,skeletonema_subsalsum,0
55789,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,skeletonema_subsalsum,0
56324,Pabay_8_2_22_2,2,Pabay,Saccharina,08/02/2022,8,2,2022,skeletonema_subsalsum,0
56859,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,skeletonema_subsalsum,0
57394,Pabay_8_2_22_3,3,Pabay,Saccharina,08/02/2022,8,2,2022,skeletonema_subsalsum,0
57929,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,skeletonema_subsalsum,0
58464,Pabay_8_3_22_1,1,Pabay,Saccharina,08/03/2022,8,3,2022,skeletonema_subsalsum,0
58999,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,skeletonema_subsalsum,0
59534,Pabay_8_3_22_2,2,Pabay,Saccharina,08/03/2022,8,3,2022,skeletonema_subsalsum,0
60069,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,skeletonema_subsalsum,0
60604,Pabay_8_3_22_3,3,Pabay,Saccharina,08/03/2022,8,3,2022,skeletonema_subsalsum,0
61139,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_subsalsum,0
61674,Scalpay_15_6_21_1,1,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_subsalsum,0
62209,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_subsalsum,0
62744,Scalpay_15_6_21_2,2,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_subsalsum,0
63279,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_subsalsum,0
63814,Scalpay_15_6_21_3,3,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_subsalsum,0
64349,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_subsalsum,0
64884,Scalpay_15_6_21_4,4,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_subsalsum,0
65419,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,skeletonema_subsalsum,0
65954,Scalpay_15_6_21_5,5,Scalpay,Saccharina,15/06/2021,15,6,2021,skeletonema_subsalsum,0
66489,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,skeletonema_subsalsum,0
67024,Scalpay_21_12_21_1,1,Scalpay,Saccharina,21/12/2021,21,12,2021,skeletonema_subsalsum,0
67559,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,skeletonema_subsalsum,0
68094,Scalpay_21_12_21_2,2,Scalpay,Saccharina,21/12/2021,21,12,2021,skeletonema_subsalsum,0
68629,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,skeletonema_subsalsum,0
69164,Scalpay_21_12_21_3,3,Scalpay,Saccharina,21/12/2021,21,12,2021,skeletonema_subsalsum,0
362,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,stenophysa_marmorata,0
897,Pabay_10_12_21_1,1,Pabay,Saccharina,10/12/2021,10,12,2021,stenophysa_marmorata,0
1432,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,stenophysa_marmorata,0
1967,Pabay_10_12_21_2,2,Pabay,Saccharina,10/12/2021,10,12,2021,stenophysa_marmorata,0
2502,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,stenophysa_marmorata,0
3037,Pabay_10_12_21_3,3,Pabay,Saccharina,10/12/2021,10,12,2021,stenophysa_marmorata,0
3572,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,stenophysa_marmorata,0
4107,Pabay_10_4_22_1,1,Pabay,Saccharina,10/04/2022,10,4,2022,stenophysa_marmorata,0
4642,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,stenophysa_marmorata,0
5177,Pabay_10_4_22_2,2,Pabay,Saccharina,10/04/2022,10,4,2022,stenophysa_marmorata,0
5712,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,stenophysa_marmorata,0
6247,Pabay_10_4_22_3,3,Pabay,Saccharina,10/04/2022,10,4,2022,stenophysa_marmorata,0
6782,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,stenophysa_marmorata,0
7317,Pabay_13_11_21_1,1,Pabay,Saccharina,13/11/2021,13,11,2021,stenophysa_marmorata,0
7852,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,stenophysa_marmorata,0
8387,Pabay_13_11_21_2,2,Pabay,Saccharina,13/11/2021,13,11,2021,stenophysa_marmorata,0
8922,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,stenophysa_marmorata,0.026995878
9457,Pabay_13_11_21_3,3,Pabay,Saccharina,13/11/2021,13,11,2021,stenophysa_marmorata,0.026995878
9992,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,stenophysa_marmorata,0
10527,Pabay_14_1_22_1,1,Pabay,Saccharina,14/01/2022,14,1,2022,stenophysa_marmorata,0
11062,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,stenophysa_marmorata,0
11597,Pabay_14_1_22_2,2,Pabay,Saccharina,14/01/2022,14,1,2022,stenophysa_marmorata,0
12132,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,stenophysa_marmorata,0
12667,Pabay_14_1_22_3,3,Pabay,Saccharina,14/01/2022,14,1,2022,stenophysa_marmorata,0
13202,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,stenophysa_marmorata,0
13737,Pabay_15_6_21_1,1,Pabay,Saccharina,15/06/2021,15,6,2021,stenophysa_marmorata,0
14272,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,stenophysa_marmorata,0
14807,Pabay_15_6_21_2,2,Pabay,Saccharina,15/06/2021,15,6,2021,stenophysa_marmorata,0
15342,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,stenophysa_marmorata,0
15877,Pabay_15_6_21_3,3,Pabay,Saccharina,15/06/2021,15,6,2021,stenophysa_marmorata,0
16412,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,stenophysa_marmorata,0
16947,Pabay_15_7_22_1,1,Pabay,Saccharina,15/07/2022,15,7,2022,stenophysa_marmorata,0
17482,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,stenophysa_marmorata,0
18017,Pabay_15_7_22_2,2,Pabay,Saccharina,15/07/2022,15,7,2022,stenophysa_marmorata,0
18552,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,stenophysa_marmorata,0
19087,Pabay_15_7_22_3,3,Pabay,Saccharina,15/07/2022,15,7,2022,stenophysa_marmorata,0
19622,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,stenophysa_marmorata,0
20157,Pabay_16_9_21_1,1,Pabay,Saccharina,16/09/2021,16,9,2021,stenophysa_marmorata,0
20692,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,stenophysa_marmorata,0
21227,Pabay_16_9_21_2,2,Pabay,Saccharina,16/09/2021,16,9,2021,stenophysa_marmorata,0
21762,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,stenophysa_marmorata,0
22297,Pabay_16_9_21_3,3,Pabay,Saccharina,16/09/2021,16,9,2021,stenophysa_marmorata,0
22832,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,stenophysa_marmorata,0
23367,Pabay_21_12_21_1,1,Pabay,Saccharina,21/12/2021,21,12,2021,stenophysa_marmorata,0
23902,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,stenophysa_marmorata,0
24437,Pabay_21_12_21_2,2,Pabay,Saccharina,21/12/2021,21,12,2021,stenophysa_marmorata,0
24972,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,stenophysa_marmorata,0
25507,Pabay_21_12_21_3,3,Pabay,Saccharina,21/12/2021,21,12,2021,stenophysa_marmorata,0
26042,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,stenophysa_marmorata,0
26577,Pabay_21_3_22_1,1,Pabay,Saccharina,21/03/2022,21,3,2022,stenophysa_marmorata,0
27112,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,stenophysa_marmorata,0
27647,Pabay_21_3_22_2,2,Pabay,Saccharina,21/03/2022,21,3,2022,stenophysa_marmorata,0
28182,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,stenophysa_marmorata,0
28717,Pabay_21_3_22_3,3,Pabay,Saccharina,21/03/2022,21,3,2022,stenophysa_marmorata,0
29252,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,stenophysa_marmorata,0
29787,Pabay_22_5_22_1,1,Pabay,Saccharina,22/05/2022,22,5,2022,stenophysa_marmorata,0
30322,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,stenophysa_marmorata,0
30857,Pabay_22_5_22_2,2,Pabay,Saccharina,22/05/2022,22,5,2022,stenophysa_marmorata,0
31392,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,stenophysa_marmorata,0
31927,Pabay_22_5_22_3,3,Pabay,Saccharina,22/05/2022,22,5,2022,stenophysa_marmorata,0
32462,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,stenophysa_marmorata,0
32997,Pabay_25_2_22_1,1,Pabay,Saccharina,25/02/2022,25,2,2022,stenophysa_marmorata,0
33532,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,stenophysa_marmorata,0
34067,Pabay_25_2_22_2,2,Pabay,Saccharina,25/02/2022,25,2,2022,stenophysa_marmorata,0
34602,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,stenophysa_marmorata,0
35137,Pabay_25_2_22_3,3,Pabay,Saccharina,25/02/2022,25,2,2022,stenophysa_marmorata,0
