,tag_no.x,tag_colour,sea_id,rock_no,origin,tag_color,tag_no.y,rock_number,date,longest_blade,collected_from,biofouling_removed_14_5_25,no_blades,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,swab_prior_enrichment,swab_after_ernichment_16_5,date_sampled,blade_length,notes,blade_side,blade_zone,blade_no,sp,colony_length_max,colony_area,no_h,no_m,no_long_m
7950,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7951,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7952,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7953,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7954,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7955,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7956,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7957,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7958,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,8,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7959,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7960,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7961,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7962,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,21,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7963,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7964,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7965,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7966,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7967,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7968,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7969,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7970,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7971,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7972,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7973,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7974,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7975,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,30,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7976,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,NA,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
7977,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7978,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.6,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7979,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7980,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,1,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7981,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.3,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7982,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.7,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7983,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.8,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7984,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7985,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,2,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7986,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.53,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7987,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,22,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7988,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7989,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,23,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7990,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7991,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7992,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7993,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,16,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7994,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7995,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7996,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7997,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7998,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
7999,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8000,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8001,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8002,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8003,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8004,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,8,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8005,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8006,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8007,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8008,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,21,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8009,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8010,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8011,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8012,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8013,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8014,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8015,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8016,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8017,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8018,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8019,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8020,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8021,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,30,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8022,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,NA,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
8023,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8024,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.6,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8025,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8026,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,1,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8027,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.3,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8028,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.7,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8029,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.8,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8030,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8031,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,2,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8032,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.53,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8033,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,22,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8034,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8035,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,23,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8036,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8037,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8038,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8039,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,16,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8040,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8041,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8042,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8043,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8044,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8045,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8046,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8047,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8048,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8049,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8050,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,8,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8051,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8052,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8053,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8054,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,21,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8055,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8056,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8057,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8058,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8059,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8060,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8061,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8062,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8063,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8064,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8065,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8066,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8067,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,30,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8068,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,NA,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
8069,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8070,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.6,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8071,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8072,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,1,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8073,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.3,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8074,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.7,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8075,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.8,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8076,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8077,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,2,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8078,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,0.53,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8079,200notag,,AB30,,Kilchoan_young,,NA,NA,4_12_2025,22,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8080,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8081,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,23,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8082,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8083,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8084,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8085,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,16,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8086,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8087,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8088,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8089,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8090,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8091,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8092,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8093,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8094,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
8095,200notag,,AB30,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,12/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
