rank,tag_no_x,tag_color,seaweed_id,age,rock_no_x,epibiont_sampling_date,blade_length,notes,blade_side,blade_zone,blade_no,species,colony_length_max,colony_area,species_count,set_date,origin,biofouling_removed_14_5_25,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,swab_prior_enrichment,swab_after_ernichment_16_5
1821,NA,Orange_yellow,YO04,juvenile,4,12/06/2025,42,,,,1,Membranipora,1,0.785398163,,27_4_2025,marivate_kilchoan,,5,1,3,Low,N,36,165
1822,NA,Orange_yellow,YO04,juvenile,4,12/06/2025,42,,,,1,Spirobranchus,1,NA,2,27_4_2025,marivate_kilchoan,,5,1,3,Low,N,36,165
1823,NA,Orange_yellow,YO22,juvenile,22,04/06/2025,58,,,,2,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1824,NA,Orange_yellow,YO22,juvenile,22,04/06/2025,58,,,,2,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1825,NA,Orange_yellow,YO22,juvenile,22,04/06/2025,58,,,,3,Membranipora,0.5,0.196349541,,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1826,NA,Orange_yellow,YO22,juvenile,22,04/06/2025,58,,,,3,Membranipora,0.5,0.196349541,,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1827,NA,Orange_yellow,YO22,juvenile,22,04/06/2025,58,,,,4,Membranipora,0.3,0.070685835,,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1828,NA,Orange_yellow,YO22,juvenile,22,04/06/2025,58,,,,6,Membranipora,0.3,0.070685835,,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1829,NA,Orange_yellow,YO22,juvenile,22,04/06/2025,58,,,,6,Membranipora,0.3,0.070685835,,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1830,NA,Orange_yellow,YO22,juvenile,22,04/06/2025,58,,,,8,Membranipora,1,0.785398163,,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1831,NA,Orange_yellow,YO22,juvenile,22,04/06/2025,58,,,,8,Membranipora,1.2,1.130973355,,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1832,NA,Orange_yellow,YO22,juvenile,22,04/06/2025,58,,,,8,Membranipora,1,0.785398163,,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1833,NA,Orange_yellow,YO22,juvenile,22,04/06/2025,58,,,,7,Spirobranchus,,NA,2,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1834,NA,Orange_yellow,YO22,juvenile,22,12/06/2025,58,,,,5,Hydrozoa,,NA,3,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1835,NA,Orange_yellow,YO22,juvenile,22,12/06/2025,58,,,,4,Membranipora,1.2,1.130973355,,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1836,NA,Orange_yellow,YO22,juvenile,22,12/06/2025,58,,,,1,Spirobranchus,,NA,2,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1837,NA,Orange_yellow,YO22,juvenile,22,12/06/2025,58,,,,2,Spirobranchus,,NA,1,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1838,NA,Orange_yellow,YO22,juvenile,22,12/06/2025,58,,,,5,Spirobranchus,,NA,1,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1839,NA,Orange_yellow,YO22,juvenile,22,12/06/2025,58,,,,6,Spirobranchus,,NA,1,27_4_2025,marivate_kilchoan,,6,3,4,High,C,48,182
1840,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,3,Hydrozoa,2,NA,9,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1841,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,1,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1842,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,1,Membranipora,0.1,0.007853982,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1843,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,1,Membranipora,0.1,0.007853982,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1844,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,1,Membranipora,0.1,0.007853982,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1845,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,1,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1846,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,1,Membranipora,0.3,0.070685835,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1847,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,1,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1848,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,2,Membranipora,1.3,1.327322896,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1849,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,2,Membranipora,0.1,0.007853982,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1850,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,2,Membranipora,0.1,0.007853982,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1851,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,1,Pilosa,0.9,0.424115008,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1852,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,1,Pilosa,0.8,0.335103216,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1853,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,2,Pilosa,1,0.523598776,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1854,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,3,Pilosa,2,2.094395102,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1855,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,2,Pilosa,0.9,0.424115008,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1856,NA,Orange_yellow,YO11,juvenile,11,04/06/2025,30,,,,2,Pilosa,0.4,0.083775804,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1857,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,1,Hydrozoa,1,NA,1,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1858,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,1,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1859,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,1,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1860,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,1,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1861,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,1,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1862,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,1,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1863,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,2,Membranipora,3,7.068583471,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1864,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,1,Pilosa,1,0.523598776,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1865,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,1,Pilosa,1,0.523598776,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1866,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,2,Pilosa,1.3,0.884881931,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1867,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,2,Pilosa,1,0.523598776,,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1868,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,2,Spirobranchus,3,NA,3,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1869,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,1,Spirobranchus,1,NA,5,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1870,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,3,Spirobranchus,,NA,2,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1871,NA,Orange_yellow,YO11,juvenile,11,12/06/2025,30,,,,4,Spirobranchus,,NA,2,27_4_2025,marivate_kilchoan,,7,1,4,High,N,26,160
1872,NA,Orange_yellow,YO23,juvenile,23,12/06/2025,37,,,,1,Hydrozoa,,NA,12,27_4_2025,marivate_kilchoan,,5,3,2,High,C,76,176
1873,NA,Orange_yellow,YO23,juvenile,23,12/06/2025,37,,,,1,Spirobranchus,,NA,6,27_4_2025,marivate_kilchoan,,5,3,2,High,C,76,176
1874,NA,Orange_yellow,YO21,juvenile,21,04/06/2025,55,,,,1,Membranipora,1.6,2.010619298,,27_4_2025,marivate_kilchoan,,6,2,3,Low,P,48,174
1875,NA,Orange_yellow,YO21,juvenile,21,04/06/2025,55,,,,1,Membranipora,1.4,1.5393804,,27_4_2025,marivate_kilchoan,,6,2,3,Low,P,48,174
1876,NA,Orange_yellow,YO21,juvenile,21,12/06/2025,55,,,,1,Membranipora,2,3.141592654,,27_4_2025,marivate_kilchoan,,6,2,3,Low,P,48,174
1877,NA,Orange_yellow,YO21,juvenile,21,12/06/2025,55,,,,1,Membranipora,0.3,0.070685835,,27_4_2025,marivate_kilchoan,,6,2,3,Low,P,48,174
1878,NA,Orange_yellow,YO21,juvenile,21,12/06/2025,55,,,,1,Membranipora,1,0.785398163,,27_4_2025,marivate_kilchoan,,6,2,3,Low,P,48,174
1879,NA,Orange_yellow,YO21,juvenile,21,12/06/2025,55,,,,1,Membranipora,1,0.785398163,,27_4_2025,marivate_kilchoan,,6,2,3,Low,P,48,174
1880,NA,Orange_yellow,YO21,juvenile,21,12/06/2025,55,,,,1,Membranipora,2,3.141592654,,27_4_2025,marivate_kilchoan,,6,2,3,Low,P,48,174
1881,NA,Orange_yellow,YO21,juvenile,21,12/06/2025,55,,,,1,Pilosa,1,0.523598776,,27_4_2025,marivate_kilchoan,,6,2,3,Low,P,48,174
1882,NA,Orange_yellow,YO21,juvenile,21,12/06/2025,55,,,,1,Spirobranchus,2,NA,14,27_4_2025,marivate_kilchoan,,6,2,3,Low,P,48,174
1883,NA,Orange_yellow,YO05,juvenile,5,04/06/2025,30,,,,1,Membranipora,1,0.785398163,,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1884,NA,Orange_yellow,YO05,juvenile,5,04/06/2025,30,,,,2,Membranipora,0.6,0.282743339,,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1885,NA,Orange_yellow,YO05,juvenile,5,04/06/2025,30,,,,3,Membranipora,0.9,0.636172512,,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1886,NA,Orange_yellow,YO05,juvenile,5,12/06/2025,30,,,,3,Membranipora,2,NA,,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1887,NA,Orange_yellow,YO05,juvenile,5,12/06/2025,30,,,,3,Membranipora,1.5,NA,,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1888,NA,Orange_yellow,YO05,juvenile,5,12/06/2025,30,1 blue ray limpet,,,1,Hydrozoa,,NA,3,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1889,NA,Orange_yellow,YO05,juvenile,5,12/06/2025,30,,,,4,Hydrozoa,,NA,8,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1890,NA,Orange_yellow,YO05,juvenile,5,12/06/2025,30,,,,2,Hydrozoa,,NA,15,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1891,NA,Orange_yellow,YO05,juvenile,5,12/06/2025,30,,,,3,Hydrozoa,,NA,1,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1892,NA,Orange_yellow,YO05,juvenile,5,12/06/2025,30,1 blue ray limpet,,,1,Membranipora,1,0.785398163,,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1893,NA,Orange_yellow,YO05,juvenile,5,12/06/2025,30,,,,4,Membranipora,0.4,0.125663706,,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1894,NA,Orange_yellow,YO05,juvenile,5,12/06/2025,30,,,,4,Spirobranchus,,NA,7,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1895,NA,Orange_yellow,YO05,juvenile,5,12/06/2025,30,,,,2,Spirobranchus,,NA,1,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1896,NA,Orange_yellow,YO05,juvenile,5,12/06/2025,30,,,,3,Spirobranchus,,NA,1,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1897,NA,Orange_yellow,YO05,juvenile,5,12/06/2025,30,,,,5,Spirobranchus,,NA,3,27_4_2025,marivate_kilchoan,,5,2,4,High,P,38,172
1898,NA,Orange_yellow,YO08,juvenile,8,04/06/2025,35,,,,1,Hydrozoa,0.2,NA,5,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1899,NA,Orange_yellow,YO08,juvenile,8,04/06/2025,35,,,,1,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1900,NA,Orange_yellow,YO08,juvenile,8,04/06/2025,35,,,,1,Membranipora,1,0.785398163,,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1901,NA,Orange_yellow,YO08,juvenile,8,04/06/2025,35,,,,1,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1902,NA,Orange_yellow,YO08,juvenile,8,04/06/2025,35,,,,1,Membranipora,0.1,0.007853982,,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1903,NA,Orange_yellow,YO08,juvenile,8,04/06/2025,35,,,,2,Membranipora,1.8,2.544690049,,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1904,NA,Orange_yellow,YO08,juvenile,8,04/06/2025,35,,,,1,Pilosa,0.2,0.020943951,,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1905,NA,Orange_yellow,YO08,juvenile,8,04/06/2025,35,,,,2,Pilosa,0.6,0.188495559,,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1906,NA,Orange_yellow,YO08,juvenile,8,04/06/2025,35,,,,1,Spirobranchus,0.2,NA,1,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1907,NA,Orange_yellow,YO08,juvenile,8,04/06/2025,35,,,,1,Spirobranchus,1,NA,1,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1908,NA,Orange_yellow,YO08,juvenile,8,04/06/2025,35,,,,1,Spirobranchus,0.2,NA,1,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1909,NA,Orange_yellow,YO08,juvenile,8,04/06/2025,35,,,,2,Spirobranchus,1.8,NA,1,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1910,NA,Orange_yellow,YO08,juvenile,8,04/06/2025,35,,,,1,Spirobranchus,0.2,NA,1,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1911,NA,Orange_yellow,YO08,juvenile,8,04/06/2025,35,,,,2,Spirobranchus,0.6,NA,1,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1912,NA,Orange_yellow,YO08,juvenile,8,12/06/2025,35,,,,1,Spirobranchus,,NA,1,27_4_2025,marivate_kilchoan,,5,1,6,High,N,33,162
1913,NA,Orange_yellow,YO18,juvenile,18,12/06/2025,50,1 Pilosaiphytic algae,,,NA,Spirobranchus,,NA,6,27_4_2025,marivate_kilchoan,,6,3,3,Low,C,43,181
1914,NA,Orange_yellow,YO13,juvenile,13,12/06/2025,30,,,,1,Spirobranchus,,NA,1,27_4_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
1915,NA,Orange_yellow,YO13,juvenile,13,04/06/2025,30,,,,1,Hydrozoa,,NA,1,27_4_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
1916,NA,Orange_yellow,YO13,juvenile,13,04/06/2025,30,,,,2,Membranipora,0.1,0.007853982,,27_4_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
1917,NA,Orange_yellow,YO13,juvenile,13,04/06/2025,30,,,,2,Membranipora,0.1,0.007853982,,27_4_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
1918,NA,Orange_yellow,YO13,juvenile,13,04/06/2025,30,,,,2,Spirobranchus,0.1,NA,4,27_4_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
1919,NA,Orange_yellow,YO13,juvenile,13,04/06/2025,30,,,,2,Spirobranchus,0.1,NA,4,27_4_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
1920,NA,Orange_yellow,YO13,juvenile,13,12/06/2025,30,,,,2,Spirobranchus,,NA,5,27_4_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
1921,NA,Orange_yellow,YO13,juvenile,13,12/06/2025,30,,,,3,Spirobranchus,,NA,3,27_4_2025,marivate_kilchoan,,7,3,7,Low,C,28,179
1922,NA,Orange_yellow,YO19,juvenile,19,12/06/2025,33,,,,1,Hydrozoa,0.3,NA,5,27_4_2025,marivate_kilchoan,,6,2,2,High,P,42,173
1923,NA,Orange_yellow,YO19,juvenile,19,12/06/2025,33,,,,2,Hydrozoa,,NA,2,27_4_2025,marivate_kilchoan,,6,2,2,High,P,42,173
1924,NA,Orange_yellow,YO19,juvenile,19,12/06/2025,33,,,,1,Membranipora,0.3,0.070685835,,27_4_2025,marivate_kilchoan,,6,2,2,High,P,42,173
1925,NA,Orange_yellow,YO19,juvenile,19,12/06/2025,33,,,,3,Spirobranchus,,NA,4,27_4_2025,marivate_kilchoan,,6,2,2,High,P,42,173
1926,NA,Orange_yellow,YO19,juvenile,19,12/06/2025,33,,,,4,Pilosa,2.5,3.272492347,,27_4_2025,marivate_kilchoan,,6,2,2,High,P,42,173
1927,NA,Orange_yellow,YO19,juvenile,19,12/06/2025,33,,,,3,Spirobranchus,,NA,4,27_4_2025,marivate_kilchoan,,6,2,2,High,P,42,173
1928,NA,Orange_yellow,YO02,juvenile,2,12/06/2025,50,,,,1,Spirobranchus,,NA,1,27_4_2025,marivate_kilchoan,,5,2,3,L,P,32,171
1929,NA,Orange_yellow,YO25,juvenile,25,12/06/2025,28,,,,2,Hydrozoa,,NA,2,27_4_2025,marivate_kilchoan,was small and extra so discarted,6,1,2,High,N,44,161
1930,NA,Orange_yellow,YO25,juvenile,25,12/06/2025,28,,,,1,Pilosa,1,0.523598776,,27_4_2025,marivate_kilchoan,was small and extra so discarted,6,1,2,High,N,44,161
1931,NA,Orange_yellow,YO25,juvenile,25,12/06/2025,28,,,,1,Spirobranchus,1,NA,1,27_4_2025,marivate_kilchoan,was small and extra so discarted,6,1,2,High,N,44,161
1932,NA,Orange_yellow,YO25,juvenile,25,12/06/2025,28,,,,4,Spirobranchus,,NA,2,27_4_2025,marivate_kilchoan,was small and extra so discarted,6,1,2,High,N,44,161
1933,NA,Orange_yellow,YO12,juvenile,12,04/06/2025,27,,,,1,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,7,2,6,High,P,25,169
1934,NA,Orange_yellow,YO12,juvenile,12,04/06/2025,27,,,,1,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,7,2,6,High,P,25,169
1935,NA,Orange_yellow,YO12,juvenile,12,04/06/2025,27,,,,2,Membranipora,0.1,0.007853982,,27_4_2025,marivate_kilchoan,,7,2,6,High,P,25,169
1936,NA,Orange_yellow,YO12,juvenile,12,04/06/2025,27,,,,2,Membranipora,0.1,0.007853982,,27_4_2025,marivate_kilchoan,,7,2,6,High,P,25,169
1937,NA,Orange_yellow,YO12,juvenile,12,04/06/2025,27,,,,2,Membranipora,0.8,0.502654825,,27_4_2025,marivate_kilchoan,,7,2,6,High,P,25,169
1938,NA,Orange_yellow,YO12,juvenile,12,12/06/2025,27,,,,4,Membranipora,1,0.785398163,,27_4_2025,marivate_kilchoan,,7,2,6,High,P,25,169
1939,NA,Orange_yellow,YO12,juvenile,12,12/06/2025,27,,,,2,Spirobranchus,,NA,3,27_4_2025,marivate_kilchoan,,7,2,6,High,P,25,169
1940,NA,Orange_yellow,YO12,juvenile,12,12/06/2025,27,,,,3,Spirobranchus,,NA,2,27_4_2025,marivate_kilchoan,,7,2,6,High,P,25,169
1941,NA,Orange_yellow,YO07,juvenile,7,12/06/2025,13,mia,,,1,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,5,3,3,Low,C,35,175
1942,NA,Orange_yellow,YO09,juvenile,9,04/06/2025,3,,,,1,Membranipora,0.3,0.070685835,,27_4_2025,marivate_kilchoan,,5,3,2,High,C,37,180
1943,NA,Orange_yellow,YO09,juvenile,9,12/06/2025,3,,,,2,Spirobranchus,,NA,1,27_4_2025,marivate_kilchoan,,5,3,2,High,C,37,180
1944,NA,Orange_yellow,YO06,juvenile,6,04/06/2025,1,,,,2,Hydrozoa,0.2,NA,1,27_4_2025,marivate_kilchoan,,5,3,6,High,C,41,178
1945,NA,Orange_yellow,YO06,juvenile,6,04/06/2025,1,,,,2,Hydrozoa,0.3,NA,1,27_4_2025,marivate_kilchoan,,5,3,6,High,C,41,178
1946,NA,Orange_yellow,YO06,juvenile,6,04/06/2025,1,,,,1,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,5,3,6,High,C,41,178
1947,NA,Orange_yellow,YO06,juvenile,6,04/06/2025,1,,,,1,Membranipora,1.5,1.767145868,,27_4_2025,marivate_kilchoan,,5,3,6,High,C,41,178
1948,NA,Orange_yellow,YO06,juvenile,6,04/06/2025,1,,,,2,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,5,3,6,High,C,41,178
1949,NA,Orange_yellow,YO06,juvenile,6,04/06/2025,1,,,,2,Membranipora,0.3,0.070685835,,27_4_2025,marivate_kilchoan,,5,3,6,High,C,41,178
1950,NA,Orange_yellow,YO06,juvenile,6,04/06/2025,1,,,,3,Membranipora,1.2,1.130973355,,27_4_2025,marivate_kilchoan,,5,3,6,High,C,41,178
1951,NA,Orange_yellow,YO06,juvenile,6,04/06/2025,1,,,,3,Membranipora,1.4,1.5393804,,27_4_2025,marivate_kilchoan,,5,3,6,High,C,41,178
1952,NA,Orange_yellow,YO06,juvenile,6,04/06/2025,1,,,,4,Membranipora,0.5,0.196349541,,27_4_2025,marivate_kilchoan,,5,3,6,High,C,41,178
1953,NA,Orange_yellow,YO06,juvenile,6,04/06/2025,1,,,,5,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,5,3,6,High,C,41,178
1954,NA,Orange_yellow,YO06,juvenile,6,04/06/2025,1,,,,5,Membranipora,0.2,0.031415927,,27_4_2025,marivate_kilchoan,,5,3,6,High,C,41,178
1955,NA,Orange_yellow,YO06,juvenile,6,04/06/2025,1,,,,1,Spirobranchus,0.2,NA,4,27_4_2025,marivate_kilchoan,,5,3,6,High,C,41,178
1956,NA,Orange_yellow,YO06,juvenile,6,04/06/2025,1,,,,1,Spirobranchus,1.5,NA,4,27_4_2025,marivate_kilchoan,,5,3,6,High,C,41,178
1957,NA,Orange_yellow,YO06,juvenile,6,12/06/2025,1,,,,2,Membranipora,1,0.785398163,,27_4_2025,marivate_kilchoan,,5,3,6,High,C,41,178
1958,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Hydrozoa,0.2,NA,10,NA,NA,NA,NA,7,4,High,C,52,153
1959,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Hydrozoa,0.2,NA,2,NA,NA,NA,NA,7,4,High,C,52,153
1960,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,y,tip,NA,Hydrozoa,1.2,NA,6,NA,NA,NA,NA,7,4,High,C,52,153
1961,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.8,0.502654825,,NA,NA,NA,NA,7,4,High,C,52,153
1962,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.1,0.007853982,,NA,NA,NA,NA,7,4,High,C,52,153
1963,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.1,0.007853982,,NA,NA,NA,NA,7,4,High,C,52,153
1964,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.2,0.031415927,,NA,NA,NA,NA,7,4,High,C,52,153
1965,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.1,0.007853982,,NA,NA,NA,NA,7,4,High,C,52,153
1966,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.8,0.502654825,,NA,NA,NA,NA,7,4,High,C,52,153
1967,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.6,0.282743339,,NA,NA,NA,NA,7,4,High,C,52,153
1968,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.4,0.125663706,,NA,NA,NA,NA,7,4,High,C,52,153
1969,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.6,0.282743339,,NA,NA,NA,NA,7,4,High,C,52,153
1970,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,1.2,1.130973355,,NA,NA,NA,NA,7,4,High,C,52,153
1971,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,1.5,1.767145868,,NA,NA,NA,NA,7,4,High,C,52,153
1972,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.2,0.031415927,,NA,NA,NA,NA,7,4,High,C,52,153
1973,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.1,0.007853982,,NA,NA,NA,NA,7,4,High,C,52,153
1974,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.4,0.125663706,,NA,NA,NA,NA,7,4,High,C,52,153
1975,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.5,0.196349541,,NA,NA,NA,NA,7,4,High,C,52,153
1976,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.2,0.031415927,,NA,NA,NA,NA,7,4,High,C,52,153
1977,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.2,0.031415927,,NA,NA,NA,NA,7,4,High,C,52,153
1978,NA,NA,AB20,adult,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.2,0.031415927,,NA,NA,NA,NA,7,4,High,C,52,153
