"","age","biofouling_removed_14_5_25.x","biofouling_removed_14_5_25.y","blade_length_in_experiment","blade_length_pre_experiment.x","blade_length_pre_experiment.y","blade_side","blade_zone","bryozoan_colony_area","bryozoan_colony_length_max","date.x","date.y","epibiont_sampling","hydrozoan_counts","initial_tank.x","initial_tank.y","main_experiment_tank.x","main_experiment_tank.y","no_blades","no_young_blades_per_rock","notes","nutrient_treatment.x","nutrient_treatment.y","nutrient_treatment_tank.x","nutrient_treatment_tank.y","origin.x","origin.y","origin_kelp.x","origin_kelp.y","rank","rank_of_blade_on_rock","rock_no","rock_number.x","rock_number.y","seaweed_id","species","spirobranchus_counts","swab_after_enrichment_16_5","swab_after_ernichment_16_5","swab_prior_enrichment.x","swab_prior_enrichment.y","tag_color.x","tag_color.y","tag_colour","tag_no_x","tag_no_y","tank","turbulence.x","turbulence.y"
"1728","old",NA,"","",NA,120,"x","middle",NA,"",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1562,NA,NA,NA,NA,"AW9","",8,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1729","old",NA,"","",NA,120,"x","tip",9.621127502,"3.5",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1563,NA,NA,NA,NA,"AW9","Membranipora",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1730","old",NA,"","",NA,120,"x","tip",0.785398163,"1",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1564,NA,NA,NA,NA,"AW9","Membranipora",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1731","old",NA,"","",NA,120,"x","tip",0.196349541,"0.5",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1565,NA,NA,NA,NA,"AW9","Membranipora",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1732","old",NA,"","",NA,120,"x","tip",0.785398163,"1",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1566,NA,NA,NA,NA,"AW9","Membranipora",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1733","old",NA,"","",NA,120,"x","tip",0.125663706,"0.4",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1567,NA,NA,NA,NA,"AW9","Membranipora",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1734","old",NA,"","",NA,120,"x","tip",0.196349541,"0.5",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1568,NA,NA,NA,NA,"AW9","Membranipora",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1735","old",NA,"","",NA,120,"x","tip",0.523598776,"1",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1569,NA,NA,NA,NA,"AW9","Pilosa",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1736","old",NA,"","",NA,120,"x","tip",NA,"",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1570,NA,NA,NA,NA,"AW9","",10,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1737","old",NA,"","",NA,120,"x","tip",NA,NA,NA,"13_5_2025","02/07/2025","15",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1571,NA,NA,NA,NA,"AW9","Obelia",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1738","old",NA,"","",NA,120,"y","base",NA,"",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1572,NA,NA,NA,NA,"AW9","",16,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1739","old",NA,"","",NA,120,"y","middle",0.196349541,"0.5",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1573,NA,NA,NA,NA,"AW9","Membranipora",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1740","old",NA,"","",NA,120,"y","middle",0.031415927,"0.2",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1574,NA,NA,NA,NA,"AW9","Membranipora",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1741","old",NA,"","",NA,120,"y","middle",0.031415927,"0.2",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1575,NA,NA,NA,NA,"AW9","Membranipora",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1742","old",NA,"","",NA,120,"y","middle",NA,"",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1576,NA,NA,NA,NA,"AW9","",7,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1743","old",NA,"","",NA,120,"y","tip",3.141592654,"2",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1577,NA,NA,NA,NA,"AW9","Membranipora",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1744","old",NA,"","",NA,120,"y","tip",0.196349541,"0.5",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1578,NA,NA,NA,NA,"AW9","Membranipora",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1745","old",NA,"","",NA,120,"y","tip",0.523598776,"1",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1579,NA,NA,NA,NA,"AW9","Pilosa",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1746","old",NA,"","",NA,120,"y","tip",1.178097245,"1.5",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1580,NA,NA,NA,NA,"AW9","Pilosa",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1747","old",NA,"","",NA,120,"y","tip",2.094395102,"2",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1581,NA,NA,NA,NA,"AW9","Pilosa",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1748","old",NA,"","",NA,120,"y","tip",1.178097245,"1.5",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1582,NA,NA,NA,NA,"AW9","Pilosa",NA,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1749","old",NA,"","",NA,120,"y","tip",NA,"",NA,"13_5_2025","02/07/2025","",NA,1,NA,5,NA,NA,"",NA,"C",NA,3,NA,"Adult_local",NA,"FSC slip",1583,NA,NA,NA,NA,"AW9","",5,NA,142,NA,85,NA,"White","white","9",9,NA,NA,"Low"
"1750","",NA,"","55",NA,NA,"","",NA,"",NA,"","12/06/2025","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"",1584,2,NA,NA,NA,"YO00","",5,NA,NA,NA,NA,NA,NA,"orange_yellow","",NA,NA,NA,""
"1751","",NA,"","35",NA,NA,"","",NA,"",NA,"","12/06/2025","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"",1585,3,NA,NA,NA,"YO00","",4,NA,NA,NA,NA,NA,NA,"orange_yellow","",NA,NA,NA,""
"1752","",NA,"","",NA,NA,"","",NA,"0",NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,""
"1753","old",NA,"","",NA,0.6,"x","middle",0.188495559,"0.6",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Pilosa",NA,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1754","",NA,"","",NA,NA,"","",NA,NA,NA,"","","8",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","Obelia",NA,NA,136,NA,51,NA,"","","",NA,NA,NA,""
"1755","old",NA,"","",NA,0.5,"x","middle",0.188495559,"0.6",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Pilosa",NA,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1756","old",NA,"","",NA,1,"x","middle",0.188495559,"0.6",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Pilosa",NA,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1757","old",NA,"","",NA,0.5,"x","middle",0.424115008,"0.9",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Pilosa",NA,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1758","old",NA,"","",NA,NA,"x","middle",0.424115008,"0.9",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Pilosa",NA,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1759","old",NA,"","",NA,0.5,"x","tip",0.753982237,"1.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Pilosa",NA,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1760","old",NA,"","",NA,0.5,"x","tip",0.523598776,"1",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Pilosa",NA,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1761","old",NA,"","",NA,NA,"x","tip",0.523598776,"1",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Pilosa",NA,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1762","old",NA,"","",NA,0.5,"x","tip",0.753982237,"1.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Pilosa",NA,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1763","old",NA,"","",NA,0.5,"y","base",0.753982237,"1.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Pilosa",1,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1764","old",NA,"","",NA,0.5,"y","base",0.130899694,"0.5",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Pilosa",NA,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1765","old",NA,"","",NA,0.5,"y","middle",0.070685835,"0.3",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Membranipora",2,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1766","old",NA,"","",NA,NA,"y","middle",0.070685835,"0.3",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Membranipora",2,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1767","old",NA,"","",NA,0.5,"y","middle",0.031415927,"0.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Membranipora",NA,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1768","old",NA,"","",NA,NA,"y","middle",0.031415927,"0.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Membranipora",NA,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1769","old",NA,"","",NA,0.5,"y","tip",0.884881931,"1.3",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"C",NA,7,NA,"Adult_local",NA,"",NA,NA,NA,NA,NA,"AB22","Pilosa",NA,NA,NA,NA,NA,NA,"","","150notag",22,5,NA,"Low"
"1770","old",NA,"hydro=137;bryo=1","",NA,230,"x","base",0.007853982,"0.1",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",429,NA,NA,NA,NA,"AB29","Membranipora",1,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1771","old",NA,"hydro=137;bryo=1","",NA,230,"x","base",0.007853982,"0.1",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",430,NA,NA,NA,NA,"AB29","Membranipora",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1772","old",NA,"hydro=137;bryo=1","",NA,230,"x","base",0.031415927,"0.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",431,NA,NA,NA,NA,"AB29","Membranipora",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1773","old",NA,"hydro=137;bryo=1","",NA,230,"x","middle",0.523598776,"1",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",432,NA,NA,NA,NA,"AB29","Pilosa",2,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1774","old",NA,"hydro=137;bryo=1","",NA,230,"x","middle",0.523598776,"1",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",433,NA,NA,NA,NA,"AB29","Pilosa",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1775","old",NA,"hydro=137;bryo=1","",NA,230,"x","middle",0.031415927,"0.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",434,NA,NA,NA,NA,"AB29","Membranipora",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1776","old",NA,"hydro=137;bryo=1","",NA,230,"x","middle",0.070685835,"0.3",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",435,NA,NA,NA,NA,"AB29","Membranipora",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1777","old",NA,"hydro=137;bryo=1","",NA,230,"x","middle",0.031415927,"0.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",436,NA,NA,NA,NA,"AB29","Membranipora",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1778","old",NA,"hydro=137;bryo=1","",NA,230,"x","tip",NA,NA,NA,"","12/06/2025","3",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"farland",NA,NA,NA,NA,NA,"AB29","Obelia",NA,NA,NA,NA,NA,NA,"Blue","","160notag",NA,NA,NA,""
"1779","old",NA,"hydro=137;bryo=1","",NA,230,"x","tip",0.523598776,"1",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",437,NA,NA,NA,NA,"AB29","Pilosa",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1780","old",NA,"hydro=137;bryo=1","",NA,230,"x","tip",0.070685835,"0.3",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",438,NA,NA,NA,NA,"AB29","Membranipora",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1781","old",NA,"hydro=137;bryo=1","",NA,230,"x","tip",0.007853982,"0.1",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",439,NA,NA,NA,NA,"AB29","Membranipora",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1782","old",NA,"hydro=137;bryo=1","",NA,230,"x","tip",0.031415927,"0.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",440,NA,NA,NA,NA,"AB29","Membranipora",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1783","old",NA,"hydro=137;bryo=1","",NA,230,"x","tip",0.007853982,"0.1",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",441,NA,NA,NA,NA,"AB29","Membranipora",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1784","old",NA,"hydro=137;bryo=1","",NA,230,"x","tip",0.335103216,"0.8",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",442,NA,NA,NA,NA,"AB29","Pilosa",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1785","old",NA,"hydro=137;bryo=1","",NA,230,"y","base",3.141592654,"2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",443,NA,NA,NA,NA,"AB29","Membranipora",1,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1786","old",NA,"hydro=137;bryo=1","",NA,230,"y","middle",NA,NA,NA,"","12/06/2025","2",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"farland",NA,NA,NA,NA,NA,"AB29","Obelia",NA,NA,NA,NA,NA,NA,"Blue","","160notag",NA,NA,NA,""
"1787","old",NA,"hydro=137;bryo=1","",NA,230,"y","middle",0.753982237,"1.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",444,NA,NA,NA,NA,"AB29","Pilosa",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1788","old",NA,"hydro=137;bryo=1","",NA,230,"y","tip",0.884881931,"1.3",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",445,NA,NA,NA,NA,"AB29","Pilosa",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1789","old",NA,"hydro=137;bryo=1","",NA,230,"y","tip",0.523598776,"1",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",446,NA,NA,NA,NA,"AB29","Pilosa",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1790","old",NA,"hydro=137;bryo=1","",NA,230,"y","tip",0.031415927,"0.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,5,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",447,NA,NA,NA,NA,"AB29","Membranipora",NA,NA,113,NA,61,NA,"Blue","","160notag",29,5,NA,"Low"
"1791","old",NA,"hydro=62;bryo=19+1colony 2cm; maerl=11","",NA,240,"x","base",NA,"",NA,"12_5_2025","12/06/2025","",NA,NA,NA,2,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",232,NA,NA,NA,NA,"AB23","",3,NA,116,NA,55,NA,"Blue","","178notag",23,2,NA,"High"
"1792","old",NA,"hydro=62;bryo=19+1colony 2cm; maerl=11","",NA,240,"x","middle",NA,"",NA,"12_5_2025","12/06/2025","",NA,NA,NA,2,NA,NA,"",NA,"N",NA,5,NA,"Adult_local",NA,"farland",NA,NA,NA,NA,NA,"AB23","Spirobranchus",1,NA,116,NA,55,NA,"Blue","","178notag",23,NA,NA,"High"
"1793","old",NA,"hydro=62;bryo=19+1colony 2cm; maerl=11","",NA,240,"x","middle",0.753982237,"1.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,2,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",233,NA,NA,NA,NA,"AB23","Pilosa",NA,NA,116,NA,55,NA,"Blue","","178notag",23,2,NA,"High"
"1794","old",NA,"hydro=62;bryo=19+1colony 2cm; maerl=11","",NA,240,"x","middle",0.031415927,"0.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,2,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",234,NA,NA,NA,NA,"AB23","Membranipora",NA,NA,116,NA,55,NA,"Blue","","178notag",23,2,NA,"High"
"1795","old",NA,"hydro=62;bryo=19+1colony 2cm; maerl=11","",NA,240,"x","tip",2.094395102,"2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,2,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",235,NA,NA,NA,NA,"AB23","Pilosa",NA,NA,116,NA,55,NA,"Blue","","178notag",23,2,NA,"High"
"1796","old",NA,"hydro=62;bryo=19+1colony 2cm; maerl=11","",NA,240,"x","tip",0.196349541,"0.5",NA,"12_5_2025","12/06/2025","",NA,NA,NA,2,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",236,NA,NA,NA,NA,"AB23","Membranipora",NA,NA,116,NA,55,NA,"Blue","","178notag",23,2,NA,"High"
"1797","old",NA,"hydro=62;bryo=19+1colony 2cm; maerl=11","",NA,240,"y","base",NA,"",NA,"12_5_2025","12/06/2025","",NA,NA,NA,2,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",237,NA,NA,NA,NA,"AB23","",3,NA,116,NA,55,NA,"Blue","","178notag",23,2,NA,"High"
"1798","old",NA,"hydro=62;bryo=19+1colony 2cm; maerl=11","",NA,240,"y","middle",NA,"",NA,"12_5_2025","12/06/2025","",NA,NA,NA,2,NA,NA,"",NA,"N",NA,5,NA,"Adult_local",NA,"farland",NA,NA,NA,NA,NA,"AB23","Spirobranchus",1,NA,116,NA,55,NA,"Blue","","178notag",23,NA,NA,"High"
"1799","old",NA,"hydro=62;bryo=19+1colony 2cm; maerl=11","",NA,240,"y","middle",0.753982237,"1.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,2,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",238,NA,NA,NA,NA,"AB23","Pilosa",NA,NA,116,NA,55,NA,"Blue","","178notag",23,2,NA,"High"
"1800","old",NA,"hydro=62;bryo=19+1colony 2cm; maerl=11","",NA,240,"y","middle",0.031415927,"0.2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,2,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",239,NA,NA,NA,NA,"AB23","Membranipora",NA,NA,116,NA,55,NA,"Blue","","178notag",23,2,NA,"High"
"1801","old",NA,"hydro=62;bryo=19+1colony 2cm; maerl=11","",NA,240,"y","tip",2.094395102,"2",NA,"12_5_2025","12/06/2025","",NA,NA,NA,2,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",240,NA,NA,NA,NA,"AB23","Pilosa",NA,NA,116,NA,55,NA,"Blue","","178notag",23,2,NA,"High"
"1802","old",NA,"hydro=62;bryo=19+1colony 2cm; maerl=11","",NA,240,"y","tip",0.196349541,"0.5",NA,"12_5_2025","12/06/2025","",NA,NA,NA,2,NA,NA,"tag detached",NA,"N",NA,5,NA,"Adult_local",NA,"farland",241,NA,NA,NA,NA,"AB23","Membranipora",NA,NA,116,NA,55,NA,"Blue","","178notag",23,2,NA,"High"
"1803","old",NA,"hydro=137;bryo=1","",NA,230,"x","base",NA,"",NA,"12_5_2025","04/06/2025","",NA,NA,NA,5,NA,NA,"tag detached_178",NA,"N",NA,5,NA,"Adult_local",NA,"farland",421,NA,NA,NA,NA,"AB29","",NA,NA,113,NA,61,NA,"Blue","","178notag",29,5,NA,"Low"
"1804","old",NA,"hydro=137;bryo=1","",NA,230,"x","middle",0,"",NA,"12_5_2025","04/06/2025","",NA,NA,NA,5,NA,NA,"tag detached_178",NA,"N",NA,5,NA,"Adult_local",NA,"farland",422,NA,NA,NA,NA,"AB29","Pilosa",1,NA,113,NA,61,NA,"Blue","","178notag",29,5,NA,"Low"
"1805","old",NA,"hydro=137;bryo=1","",NA,230,"x","tip",0.130899694,"0.5",NA,"12_5_2025","04/06/2025","",NA,NA,NA,5,NA,NA,"tag detached_178",NA,"N",NA,5,NA,"Adult_local",NA,"farland",423,NA,NA,NA,NA,"AB29","Pilosa",NA,NA,113,NA,61,NA,"Blue","","178notag",29,5,NA,"Low"
"1806","old",NA,"hydro=137;bryo=1","",NA,230,"x","tip",0.125663706,"0.4",NA,"12_5_2025","04/06/2025","",NA,NA,NA,5,NA,NA,"tag detached_178",NA,"N",NA,5,NA,"Adult_local",NA,"farland",424,NA,NA,NA,NA,"AB29","Membranipora",NA,NA,113,NA,61,NA,"Blue","","178notag",29,5,NA,"Low"
"1807","old",NA,"hydro=137;bryo=1","",NA,230,"y","base",0.130899694,"0.5",NA,"12_5_2025","04/06/2025","",NA,NA,NA,5,NA,NA,"tag detached_178",NA,"N",NA,5,NA,"Adult_local",NA,"farland",425,NA,NA,NA,NA,"AB29","Pilosa",NA,NA,113,NA,61,NA,"Blue","","178notag",29,5,NA,"Low"
