,tag_no.x,tag_colour,seaweed_id,rock_no,date_sampled,blade_length,notes,blade_side,blade_zone,blade_no,sp,colony_length_max,colony_area,no_h,no_m,no_long_m,tank,origin,tag_color,tag_no.y,rock_number,date,longest_blade,collected_from,biofouling_removed_14_5_25,no_blades,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,swab_prior_enrichment,swab_after_ernichment_16_5
2189,26,blue,AB26,NA,02/07/2025,NA,,y,base,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Blue,26,NA,12_5_2025,190,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,NA,5,3,Low,N,58,114
2190,26,blue,AB26,NA,02/07/2025,NA,,y,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Blue,26,NA,12_5_2025,190,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,NA,5,3,Low,N,58,114
2191,26,blue,AB26,NA,02/07/2025,NA,,y,base,NA,,,NA,,4,NA,NA,Adult_local,Blue,26,NA,12_5_2025,190,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,NA,5,3,Low,N,58,114
2192,26,blue,AB26,NA,02/07/2025,NA,,y,middle,NA,mm,0.5,0.196349541,,NA,NA,NA,Adult_local,Blue,26,NA,12_5_2025,190,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,NA,5,3,Low,N,58,114
2193,26,blue,AB26,NA,02/07/2025,NA,,y,middle,NA,mm,0.5,0.196349541,,NA,NA,NA,Adult_local,Blue,26,NA,12_5_2025,190,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,NA,5,3,Low,N,58,114
2194,26,blue,AB26,NA,02/07/2025,NA,,y,middle,NA,mm,0.4,0.125663706,,NA,NA,NA,Adult_local,Blue,26,NA,12_5_2025,190,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,NA,5,3,Low,N,58,114
2195,26,blue,AB26,NA,02/07/2025,NA,,y,middle,NA,,,NA,,3,NA,NA,Adult_local,Blue,26,NA,12_5_2025,190,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,NA,5,3,Low,N,58,114
2196,26,blue,AB26,NA,02/07/2025,NA,,y,tip,NA,mm,0.4,0.125663706,,NA,NA,NA,Adult_local,Blue,26,NA,12_5_2025,190,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,NA,5,3,Low,N,58,114
2197,26,blue,AB26,NA,02/07/2025,NA,,y,tip,NA,ep,0.4,0.083775804,,NA,NA,NA,Adult_local,Blue,26,NA,12_5_2025,190,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,NA,5,3,Low,N,58,114
2198,26,blue,AB26,NA,02/07/2025,NA,,y,tip,NA,,,NA,,6,NA,NA,Adult_local,Blue,26,NA,12_5_2025,190,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,NA,5,3,Low,N,58,114
2199,26,blue,AB26,NA,02/07/2025,NA,,y,tip,NA,,,NA,10,NA,NA,NA,Adult_local,Blue,26,NA,12_5_2025,190,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,NA,5,3,Low,N,58,114
2200,27,blue,AB27,NA,02/07/2025,NA,,x,base,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2201,27,blue,AB27,NA,02/07/2025,NA,,x,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2202,27,blue,AB27,NA,02/07/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2203,27,blue,AB27,NA,02/07/2025,NA,,x,tip,NA,mm,2.5,4.908738521,,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2204,27,blue,AB27,NA,02/07/2025,NA,,x,tip,NA,mm,2,3.141592654,,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2205,27,blue,AB27,NA,02/07/2025,NA,,x,tip,NA,mm,1.5,1.767145868,,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2206,27,blue,AB27,NA,02/07/2025,NA,,x,tip,NA,mm,1.5,1.767145868,,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2207,27,blue,AB27,NA,02/07/2025,NA,,x,tip,NA,mm,1.5,1.767145868,,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2208,27,blue,AB27,NA,02/07/2025,NA,,x,tip,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2209,27,blue,AB27,NA,02/07/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2210,27,blue,AB27,NA,02/07/2025,NA,,x,base,NA,,,NA,,20,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2211,27,blue,AB27,NA,02/07/2025,NA,,x,tip,NA,,,NA,,6,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2212,27,blue,AB27,NA,02/07/2025,NA,,y,base,NA,,,NA,,2,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2213,27,blue,AB27,NA,02/07/2025,NA,,y,middle,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2214,27,blue,AB27,NA,02/07/2025,NA,,y,middle,NA,,,NA,,4,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2215,27,blue,AB27,NA,02/07/2025,NA,,y,tip,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2216,27,blue,AB27,NA,02/07/2025,NA,,y,tip,NA,ep,0.5,0.130899694,,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2217,27,blue,AB27,NA,02/07/2025,NA,,y,tip,NA,ep,1.5,1.178097245,,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2218,27,blue,AB27,NA,02/07/2025,NA,,y,tip,NA,,,NA,,8,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2219,27,blue,AB27,NA,02/07/2025,NA,,y,tip,NA,,,NA,10,NA,NA,NA,Adult_local,Blue,27,NA,12_5_2025,210,farland,hydro=29;bryo=8,NA,NA,6,3,Low,P,59,135
2220,6,white,AW6,NA,02/07/2025,NA,,x,base,NA,mm,0.3,0.070685835,,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2221,6,white,AW6,NA,02/07/2025,NA,,x,base,NA,,,NA,6,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2222,6,white,AW6,NA,02/07/2025,NA,,x,base,NA,,,NA,,6,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2223,6,white,AW6,NA,02/07/2025,NA,,x,middle,NA,mm,0.5,0.196349541,,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2224,6,white,AW6,NA,02/07/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2225,6,white,AW6,NA,02/07/2025,NA,,x,middle,NA,mm,0.4,0.125663706,,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2226,6,white,AW6,NA,02/07/2025,NA,,x,middle,NA,ep,1,0.523598776,,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2227,6,white,AW6,NA,02/07/2025,NA,,x,middle,NA,,,NA,7,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2228,6,white,AW6,NA,02/07/2025,NA,,x,tip,NA,ep,0.4,0.083775804,,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2229,6,white,AW6,NA,02/07/2025,NA,,y,base,NA,mm,0.4,0.125663706,,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2230,6,white,AW6,NA,02/07/2025,NA,,y,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2231,6,white,AW6,NA,02/07/2025,NA,,y,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2232,6,white,AW6,NA,02/07/2025,NA,,y,base,NA,,,NA,,9,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2233,6,white,AW6,NA,02/07/2025,NA,,y,middle,NA,mm,2.5,4.908738521,,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2234,6,white,AW6,NA,02/07/2025,NA,,y,middle,NA,ep,1.5,1.178097245,,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2235,6,white,AW6,NA,02/07/2025,NA,,y,middle,NA,,,NA,,8,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2236,6,white,AW6,NA,02/07/2025,NA,,y,middle,NA,,,NA,14,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2237,6,white,AW6,NA,02/07/2025,NA,,y,tip,NA,mm,3,7.068583471,,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2238,6,white,AW6,NA,02/07/2025,NA,,y,tip,NA,mm,1,0.785398163,,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2239,6,white,AW6,NA,02/07/2025,NA,,y,tip,NA,mm,0.8,0.502654825,,NA,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2240,6,white,AW6,NA,02/07/2025,NA,,y,tip,NA,,,NA,,2,NA,NA,Adult_local,White,6,NA,27_4_2025,180,FSC slip,,NA,2,1,4,High,N,16,101
2241,yt,blue,AB30,NA,02/07/2025,NA,,x,base,NA,,,NA,,5,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2242,30,blue,AB30,NA,02/07/2025,NA,no tip,x,base,NA,,,NA,15,NA,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2243,30,blue,AB30,NA,02/07/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2244,30,blue,AB30,NA,02/07/2025,NA,,x,middle,NA,mm,2,3.141592654,,NA,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2245,30,blue,AB30,NA,02/07/2025,NA,,x,middle,NA,mm,1.5,1.767145868,,NA,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2246,30,blue,AB30,NA,02/07/2025,NA,,x,middle,NA,,,NA,,6,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2247,30,blue,AB30,NA,02/07/2025,NA,,y,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2248,30,blue,AB30,NA,02/07/2025,NA,,y,base,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2249,30,blue,AB30,NA,02/07/2025,NA,,y,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2250,30,blue,AB30,NA,02/07/2025,NA,,y,base,NA,,0.2,NA,,NA,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2251,30,blue,AB30,NA,02/07/2025,NA,,y,middle,NA,,,NA,,9,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2252,30,blue,AB30,NA,02/07/2025,NA,,y,middle,NA,mm,2.5,4.908738521,,NA,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2253,30,blue,AB30,NA,02/07/2025,NA,,y,middle,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2254,30,blue,AB30,NA,02/07/2025,NA,,y,middle,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2255,30,blue,AB30,NA,02/07/2025,NA,,y,middle,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2256,30,blue,AB30,NA,02/07/2025,NA,,y,middle,NA,mm,1,0.785398163,,NA,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2257,30,blue,AB30,NA,02/07/2025,NA,,y,middle,NA,ep,1.4,1.0262536,,NA,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2258,30,blue,AB30,NA,02/07/2025,NA,,y,middle,NA,,,NA,,9,NA,NA,Adult_local,Blue,30,NA,12_5_2025,200,farland,bryo=11;hydro=37,NA,NA,6,4,High,P,62,134
2259,45,green,AG45,NA,02/07/2025,NA,,x,base,NA,,,NA,,3,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2260,45,green,AG45,NA,02/07/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2261,45,green,AG45,NA,02/07/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2262,45,green,AG45,NA,02/07/2025,NA,,x,middle,NA,,,NA,,3,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2263,45,green,AG45,NA,02/07/2025,NA,,x,tip,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2264,45,green,AG45,NA,02/07/2025,NA,,x,tip,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2265,45,green,AG45,NA,02/07/2025,NA,,x,tip,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2266,45,green,AG45,NA,02/07/2025,NA,,x,tip,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2267,45,green,AG45,NA,02/07/2025,NA,,x,tip,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2268,45,green,AG45,NA,02/07/2025,NA,,x,tip,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2269,45,green,AG45,NA,02/07/2025,NA,,x,tip,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2270,45,green,AG45,NA,02/07/2025,NA,,x,tip,NA,,,NA,,4,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2271,45,green,AG45,NA,02/07/2025,NA,,x,tip,NA,,,NA,6,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2272,45,green,AG45,NA,02/07/2025,NA,,y,base,NA,,,NA,,4,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2273,45,green,AG45,NA,02/07/2025,NA,,y,middle,NA,,,NA,,17,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2274,45,green,AG45,NA,02/07/2025,NA,,y,middle,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2275,45,green,AG45,NA,02/07/2025,NA,,y,middle,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2276,45,green,AG45,NA,02/07/2025,NA,,y,middle,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2277,45,green,AG45,NA,02/07/2025,NA,,y,middle,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2278,45,green,AG45,NA,02/07/2025,NA,,y,middle,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2279,45,green,AG45,NA,02/07/2025,NA,,y,middle,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2280,45,green,AG45,NA,02/07/2025,NA,,y,tip,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2281,45,green,AG45,NA,02/07/2025,NA,,y,tip,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2282,45,green,AG45,NA,02/07/2025,NA,,y,tip,NA,ep,1,0.523598776,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2283,45,green,AG45,NA,02/07/2025,NA,,y,tip,NA,,,NA,,NA,1,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
2284,3,white,AW3,NA,02/07/2025,NA,,x,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2285,3,white,AW3,NA,02/07/2025,NA,,x,base,NA,,,NA,,11,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2286,3,white,AW3,NA,02/07/2025,NA,,x,middle,NA,mm,0.5,0.196349541,,NA,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2287,3,white,AW3,NA,02/07/2025,NA,,x,middle,NA,mm,0.5,0.196349541,,NA,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2288,3,white,AW3,NA,02/07/2025,NA,,x,middle,NA,ep,2.5,3.272492347,,NA,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2289,3,white,AW3,NA,02/07/2025,NA,,x,middle,NA,,,NA,6,NA,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2290,3,white,AW3,NA,02/07/2025,NA,,y,base,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2291,3,white,AW3,NA,02/07/2025,NA,,y,base,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2292,3,white,AW3,NA,02/07/2025,NA,,y,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2293,3,white,AW3,NA,02/07/2025,NA,,y,base,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2294,3,white,AW3,NA,02/07/2025,NA,,y,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2295,3,white,AW3,NA,02/07/2025,NA,,y,base,NA,,,NA,,9,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2296,3,white,AW3,NA,02/07/2025,NA,,y,middle,NA,mm,1,0.785398163,,NA,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2297,3,white,AW3,NA,02/07/2025,NA,,y,middle,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2298,3,white,AW3,NA,02/07/2025,NA,,y,middle,NA,,,NA,,1,NA,NA,Adult_local,White,3,NA,27_4_2025,162,FSC slip,,NA,1,2,4,High,P,21,124
2299,19,blue,AB19,NA,02/07/2025,NA,,x,base,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2300,19,blue,AB19,NA,02/07/2025,NA,,x,base,NA,,,NA,,17,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2301,19,blue,AB19,NA,02/07/2025,NA,,x,base,NA,,,NA,12,NA,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2302,19,blue,AB19,NA,02/07/2025,NA,,x,middle,NA,mm,2.5,4.908738521,,NA,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2303,19,blue,AB19,NA,02/07/2025,NA,,x,middle,NA,mm,1,0.785398163,,NA,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2304,19,blue,AB19,NA,02/07/2025,NA,,x,middle,NA,mm,1.5,1.767145868,,NA,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2305,19,blue,AB19,NA,02/07/2025,NA,,x,middle,NA,,,NA,,12,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2306,19,blue,AB19,NA,02/07/2025,NA,,x,middle,NA,,,NA,4,NA,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2307,19,blue,AB19,NA,02/07/2025,NA,,x,tip,NA,mm,1,0.785398163,,NA,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2308,19,blue,AB19,NA,02/07/2025,NA,,x,tip,NA,ep,1.5,1.178097245,,NA,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2309,19,blue,AB19,NA,02/07/2025,NA,,x,tip,NA,,,NA,,6,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2310,19,blue,AB19,NA,02/07/2025,NA,,y,base,NA,mm,1.5,1.767145868,,NA,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2311,19,blue,AB19,NA,02/07/2025,NA,,y,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2312,19,blue,AB19,NA,02/07/2025,NA,,y,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2313,19,blue,AB19,NA,02/07/2025,NA,,y,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2314,19,blue,AB19,NA,02/07/2025,NA,,y,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
2315,19,blue,AB19,NA,02/07/2025,NA,,y,base,NA,,,NA,,14,NA,NA,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136
