Unnamed: 0,Seaweed,Sample_code,Site,Location,Station_no,Date,Day,Month,Year,Notes on blades,Sample no,Total_Zooplankton,total reads,Total_Phytoplankton,taxa,abundance,sample_type,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Order,Family,Genus,Focal_sp
8156,Saccharina,Pabay_15_7_22_2,Pabay,NW,2,15_7_2022,15,7,2022,,18,15621,15381.5,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
8767,Saccharina,Pabay_15_7_22_3,Pabay,Mid,3,15_7_2022,15,7,2022,,18,22346,31703.5,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
9378,Saccharina,Pabay_16_9_21_1,Pabay,NE,1,16_9_2021,16,9,2021,,2,23875,16711.5,24721,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
9989,Saccharina,Pabay_16_9_21_2,Pabay,NW,2,16_9_2021,16,9,2021,,2,19499,12941.5,23566,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
10600,Saccharina,Pabay_16_9_21_3,Pabay,Mid,3,16_9_2021,16,9,2021,,2,16679,6499,24490,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
11211,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,685,598.5,1617,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
11822,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,766,624,3466,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
12433,Saccharina,Pabay_21_12_21_3,Pabay,Mid,3,21_12_2021,21,12,2021,,7,369,7662.5,2079,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
13044,Saccharina,Pabay_21_3_22_1,Pabay,NE,1,21_3_2022,21,3,2022,3 blades,13,2659,1093,1797448,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
13655,Saccharina,Pabay_21_3_22_2,Pabay,NW,2,21_3_2022,21,3,2022,8 blades,13,6065,2658,1409772,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
14266,Saccharina,Pabay_21_3_22_3,Pabay,Mid,3,21_3_2022,21,3,2022,5 blades,13,5050,2908.5,1739690,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
14877,Saccharina,Pabay_22_5_22_1,Pabay,NE,1,22_5_2022,22,5,2022,,16,18066,5717,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
15488,Saccharina,Pabay_22_5_22_2,Pabay,NW,2,22_5_2022,22,5,2022,,16,16045,46114.5,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
16099,Saccharina,Pabay_22_5_22_3,Pabay,Mid,3,22_5_2022,22,5,2022,,16,21498,3883.5,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
16710,Saccharina,Pabay_25_2_22_1,Pabay,NE,1,25_2_2022,25,2,2022,2 blades,10,689,7907,13631,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
17321,Saccharina,Pabay_25_2_22_2,Pabay,NW,2,25_2_2022,25,2,2022,,10,993,12847.5,17328,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
17932,Saccharina,Pabay_25_2_22_3,Pabay,Mid,3,25_2_2022,25,2,2022,,10,855,6863.5,8548,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
18543,Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,,5,519,10058.75,1155,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
19154,Saccharina,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,,5,678,4580,3697,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
19765,Saccharina,Pabay_29_11_21_3,Pabay,Mid,3,29_11_2021,29,11,2021,,5,836,15537.5,2541,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
20376,Saccharina,Pabay_30_1_22_1,Pabay,NE,1,30_1_2022,30,1,2022,"one blade, clean",9,206,,,Skeletonema menzelii...227,,eDNA,,,,,,,,,,No
20987,Saccharina,Pabay_30_1_22_2,Pabay,NW,2,30_1_2022,30,1,2022,,9,825,,,Skeletonema menzelii...227,,eDNA,,,,,,,,,,No
21598,Saccharina,Pabay_30_1_22_3,Pabay,Mid,3,30_1_2022,30,1,2022,,9,380,,,Skeletonema menzelii...227,,eDNA,,,,,,,,,,No
22209,Saccharina,Pabay_30_10_21_1,Pabay,NE,1,30_10_2021,30,10,2021,,3,5131,491,4621,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
22820,Saccharina,Pabay_30_10_21_2,Pabay,NW,2,30_10_2021,30,10,2021,,3,3618,1226.5,7855,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
23431,Saccharina,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,3096,11803.5,3234,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
24042,Saccharina,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,11797,60441.5,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
24653,Saccharina,Pabay_30_6_22_2,Pabay,NW,2,30_6_2022,30,6,2022,,17,19190,1495,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
25264,Saccharina,Pabay_30_6_22_3,Pabay,Mid,3,30_6_2022,30,6,2022,,17,14882,21309,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
25875,Saccharina,Pabay_30_7_22_1,Pabay,NE,1,30_7_2022,30,7,2022,,19,6160,11825.5,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
26486,Saccharina,Pabay_30_7_22_2,Pabay,NW,2,30_7_2022,30,7,2022,,19,11883,22251,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
27097,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,5119,39995,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
27708,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,13623,16931.5,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
28319,Saccharina,Pabay_7_5_22_2,Pabay,NW,2,7_5_2022,7,5,2022,clean,15,15613,9577.5,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
28930,Saccharina,Pabay_7_5_22_3,Pabay,Mid,3,7_5_2022,7,5,2022,clean,15,7591,12495,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
29541,Saccharina,Pabay_8_2_22_1,Pabay,NE,1,8_2_2022,8,2,2022,"2 blades:one whole one cut, clean",11,155,8453,,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
30152,Saccharina,Pabay_8_2_22_2,Pabay,NW,2,8_2_2022,8,2,2022,,11,849,3594.5,5083,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
30763,Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,,11,719,5686,8779,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
31374,Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,"5 blades, epibionts semmed to come from the rope",12,3181,18127.5,56141,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
31985,Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,,12,5044,12718,30034,Skeletonema menzelii...227,0,eDNA,,,,,,,,,,No
32596,Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,,12,6510,27323,72545,Skeletonema menzelii...227,0.058558723,eDNA,,,,,,,,,,No
215,Saccharina,Pabay_10_12_21_1,Pabay,NE,1,10_12_2021,10,12,2021,,6,178,1412.5,3928,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
826,Saccharina,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,462,1191.5,462,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
1437,Saccharina,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,106,1414,5545,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
2048,Saccharina,Pabay_10_4_22_1,Pabay,NE,1,10_4_2022,10,4,2022,one plant?clean but fragmented in pieces,14,878,4566,146014,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
2659,Saccharina,Pabay_10_4_22_2,Pabay,NW,2,10_4_2022,10,4,2022,one plant?clean but fragmented in pieces,14,437,12291.5,110589,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
3270,Saccharina,Pabay_10_4_22_3,Pabay,Mid,3,10_4_2022,10,4,2022,"one plant?clean but fragmented in pieces, base visible",14,1385,93132,110897,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
3881,Saccharina,Pabay_13_11_21_1,Pabay,NE,1,13_11_2021,13,11,2021,,4,3145,3404,2541,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
4492,Saccharina,Pabay_13_11_21_2,Pabay,NW,2,13_11_2021,13,11,2021,,4,2096,703,8548,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
5103,Saccharina,Pabay_13_11_21_3,Pabay,Mid,3,13_11_2021,13,11,2021,,4,3412,48155.5,2772,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
5714,Saccharina,Pabay_14_1_22_1,Pabay,NE,1,14_1_2022,14,1,2022,6 blades,8,1038,9660.5,5545,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
6325,Saccharina,Pabay_14_1_22_2,Pabay,NW,2,14_1_2022,14,1,2022,,8,1241,9564.5,3697,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
6936,Saccharina,Pabay_14_1_22_3,Pabay,Mid,3,14_1_2022,14,1,2022,,8,2568,9612.5,3466,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
7547,Saccharina,Pabay_15_7_22_1,Pabay,NE,1,15_7_2022,15,7,2022,,18,17412,36823.5,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
8158,Saccharina,Pabay_15_7_22_2,Pabay,NW,2,15_7_2022,15,7,2022,,18,15621,15381.5,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
8769,Saccharina,Pabay_15_7_22_3,Pabay,Mid,3,15_7_2022,15,7,2022,,18,22346,31703.5,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
9380,Saccharina,Pabay_16_9_21_1,Pabay,NE,1,16_9_2021,16,9,2021,,2,23875,16711.5,24721,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
9991,Saccharina,Pabay_16_9_21_2,Pabay,NW,2,16_9_2021,16,9,2021,,2,19499,12941.5,23566,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
10602,Saccharina,Pabay_16_9_21_3,Pabay,Mid,3,16_9_2021,16,9,2021,,2,16679,6499,24490,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
11213,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,685,598.5,1617,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
11824,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,766,624,3466,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
12435,Saccharina,Pabay_21_12_21_3,Pabay,Mid,3,21_12_2021,21,12,2021,,7,369,7662.5,2079,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
13046,Saccharina,Pabay_21_3_22_1,Pabay,NE,1,21_3_2022,21,3,2022,3 blades,13,2659,1093,1797448,Skeletonema menzelii...229,0.594693504,eDNA,,,,,,,,,,No
13657,Saccharina,Pabay_21_3_22_2,Pabay,NW,2,21_3_2022,21,3,2022,8 blades,13,6065,2658,1409772,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
14268,Saccharina,Pabay_21_3_22_3,Pabay,Mid,3,21_3_2022,21,3,2022,5 blades,13,5050,2908.5,1739690,Skeletonema menzelii...229,0.154718927,eDNA,,,,,,,,,,No
14879,Saccharina,Pabay_22_5_22_1,Pabay,NE,1,22_5_2022,22,5,2022,,16,18066,5717,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
15490,Saccharina,Pabay_22_5_22_2,Pabay,NW,2,22_5_2022,22,5,2022,,16,16045,46114.5,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
16101,Saccharina,Pabay_22_5_22_3,Pabay,Mid,3,22_5_2022,22,5,2022,,16,21498,3883.5,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
16712,Saccharina,Pabay_25_2_22_1,Pabay,NE,1,25_2_2022,25,2,2022,2 blades,10,689,7907,13631,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
17323,Saccharina,Pabay_25_2_22_2,Pabay,NW,2,25_2_2022,25,2,2022,,10,993,12847.5,17328,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
17934,Saccharina,Pabay_25_2_22_3,Pabay,Mid,3,25_2_2022,25,2,2022,,10,855,6863.5,8548,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
18545,Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,,5,519,10058.75,1155,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
19156,Saccharina,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,,5,678,4580,3697,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
19767,Saccharina,Pabay_29_11_21_3,Pabay,Mid,3,29_11_2021,29,11,2021,,5,836,15537.5,2541,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
20378,Saccharina,Pabay_30_1_22_1,Pabay,NE,1,30_1_2022,30,1,2022,"one blade, clean",9,206,,,Skeletonema menzelii...229,,eDNA,,,,,,,,,,No
20989,Saccharina,Pabay_30_1_22_2,Pabay,NW,2,30_1_2022,30,1,2022,,9,825,,,Skeletonema menzelii...229,,eDNA,,,,,,,,,,No
21600,Saccharina,Pabay_30_1_22_3,Pabay,Mid,3,30_1_2022,30,1,2022,,9,380,,,Skeletonema menzelii...229,,eDNA,,,,,,,,,,No
22211,Saccharina,Pabay_30_10_21_1,Pabay,NE,1,30_10_2021,30,10,2021,,3,5131,491,4621,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
22822,Saccharina,Pabay_30_10_21_2,Pabay,NW,2,30_10_2021,30,10,2021,,3,3618,1226.5,7855,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
23433,Saccharina,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,3096,11803.5,3234,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
24044,Saccharina,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,11797,60441.5,,Skeletonema menzelii...229,0.004963477,eDNA,,,,,,,,,,No
24655,Saccharina,Pabay_30_6_22_2,Pabay,NW,2,30_6_2022,30,6,2022,,17,19190,1495,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
25266,Saccharina,Pabay_30_6_22_3,Pabay,Mid,3,30_6_2022,30,6,2022,,17,14882,21309,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
25877,Saccharina,Pabay_30_7_22_1,Pabay,NE,1,30_7_2022,30,7,2022,,19,6160,11825.5,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
26488,Saccharina,Pabay_30_7_22_2,Pabay,NW,2,30_7_2022,30,7,2022,,19,11883,22251,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
27099,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,5119,39995,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
27710,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,13623,16931.5,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
28321,Saccharina,Pabay_7_5_22_2,Pabay,NW,2,7_5_2022,7,5,2022,clean,15,15613,9577.5,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
28932,Saccharina,Pabay_7_5_22_3,Pabay,Mid,3,7_5_2022,7,5,2022,clean,15,7591,12495,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
29543,Saccharina,Pabay_8_2_22_1,Pabay,NE,1,8_2_2022,8,2,2022,"2 blades:one whole one cut, clean",11,155,8453,,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
30154,Saccharina,Pabay_8_2_22_2,Pabay,NW,2,8_2_2022,8,2,2022,,11,849,3594.5,5083,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
30765,Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,,11,719,5686,8779,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
31376,Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,"5 blades, epibionts semmed to come from the rope",12,3181,18127.5,56141,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
31987,Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,,12,5044,12718,30034,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
32598,Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,,12,6510,27323,72545,Skeletonema menzelii...229,0,eDNA,,,,,,,,,,No
228,Saccharina,Pabay_10_12_21_1,Pabay,NE,1,10_12_2021,10,12,2021,,6,178,1412.5,3928,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
839,Saccharina,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,462,1191.5,462,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
1450,Saccharina,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,106,1414,5545,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
2061,Saccharina,Pabay_10_4_22_1,Pabay,NE,1,10_4_2022,10,4,2022,one plant?clean but fragmented in pieces,14,878,4566,146014,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
2672,Saccharina,Pabay_10_4_22_2,Pabay,NW,2,10_4_2022,10,4,2022,one plant?clean but fragmented in pieces,14,437,12291.5,110589,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
3283,Saccharina,Pabay_10_4_22_3,Pabay,Mid,3,10_4_2022,10,4,2022,"one plant?clean but fragmented in pieces, base visible",14,1385,93132,110897,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
3894,Saccharina,Pabay_13_11_21_1,Pabay,NE,1,13_11_2021,13,11,2021,,4,3145,3404,2541,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
4505,Saccharina,Pabay_13_11_21_2,Pabay,NW,2,13_11_2021,13,11,2021,,4,2096,703,8548,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
5116,Saccharina,Pabay_13_11_21_3,Pabay,Mid,3,13_11_2021,13,11,2021,,4,3412,48155.5,2772,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
5727,Saccharina,Pabay_14_1_22_1,Pabay,NE,1,14_1_2022,14,1,2022,6 blades,8,1038,9660.5,5545,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
6338,Saccharina,Pabay_14_1_22_2,Pabay,NW,2,14_1_2022,14,1,2022,,8,1241,9564.5,3697,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
6949,Saccharina,Pabay_14_1_22_3,Pabay,Mid,3,14_1_2022,14,1,2022,,8,2568,9612.5,3466,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
7560,Saccharina,Pabay_15_7_22_1,Pabay,NE,1,15_7_2022,15,7,2022,,18,17412,36823.5,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
8171,Saccharina,Pabay_15_7_22_2,Pabay,NW,2,15_7_2022,15,7,2022,,18,15621,15381.5,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
8782,Saccharina,Pabay_15_7_22_3,Pabay,Mid,3,15_7_2022,15,7,2022,,18,22346,31703.5,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
9393,Saccharina,Pabay_16_9_21_1,Pabay,NE,1,16_9_2021,16,9,2021,,2,23875,16711.5,24721,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
10004,Saccharina,Pabay_16_9_21_2,Pabay,NW,2,16_9_2021,16,9,2021,,2,19499,12941.5,23566,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
10615,Saccharina,Pabay_16_9_21_3,Pabay,Mid,3,16_9_2021,16,9,2021,,2,16679,6499,24490,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
11226,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,685,598.5,1617,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
11837,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,766,624,3466,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
12448,Saccharina,Pabay_21_12_21_3,Pabay,Mid,3,21_12_2021,21,12,2021,,7,369,7662.5,2079,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
13059,Saccharina,Pabay_21_3_22_1,Pabay,NE,1,21_3_2022,21,3,2022,3 blades,13,2659,1093,1797448,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
13670,Saccharina,Pabay_21_3_22_2,Pabay,NW,2,21_3_2022,21,3,2022,8 blades,13,6065,2658,1409772,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
14281,Saccharina,Pabay_21_3_22_3,Pabay,Mid,3,21_3_2022,21,3,2022,5 blades,13,5050,2908.5,1739690,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
14892,Saccharina,Pabay_22_5_22_1,Pabay,NE,1,22_5_2022,22,5,2022,,16,18066,5717,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
15503,Saccharina,Pabay_22_5_22_2,Pabay,NW,2,22_5_2022,22,5,2022,,16,16045,46114.5,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
16114,Saccharina,Pabay_22_5_22_3,Pabay,Mid,3,22_5_2022,22,5,2022,,16,21498,3883.5,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
16725,Saccharina,Pabay_25_2_22_1,Pabay,NE,1,25_2_2022,25,2,2022,2 blades,10,689,7907,13631,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
17336,Saccharina,Pabay_25_2_22_2,Pabay,NW,2,25_2_2022,25,2,2022,,10,993,12847.5,17328,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
17947,Saccharina,Pabay_25_2_22_3,Pabay,Mid,3,25_2_2022,25,2,2022,,10,855,6863.5,8548,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
18558,Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,,5,519,10058.75,1155,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
19169,Saccharina,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,,5,678,4580,3697,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
19780,Saccharina,Pabay_29_11_21_3,Pabay,Mid,3,29_11_2021,29,11,2021,,5,836,15537.5,2541,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
20391,Saccharina,Pabay_30_1_22_1,Pabay,NE,1,30_1_2022,30,1,2022,"one blade, clean",9,206,,,Skeletonema menzelii...242,,eDNA,,,,,,,,,,No
21002,Saccharina,Pabay_30_1_22_2,Pabay,NW,2,30_1_2022,30,1,2022,,9,825,,,Skeletonema menzelii...242,,eDNA,,,,,,,,,,No
21613,Saccharina,Pabay_30_1_22_3,Pabay,Mid,3,30_1_2022,30,1,2022,,9,380,,,Skeletonema menzelii...242,,eDNA,,,,,,,,,,No
22224,Saccharina,Pabay_30_10_21_1,Pabay,NE,1,30_10_2021,30,10,2021,,3,5131,491,4621,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
22835,Saccharina,Pabay_30_10_21_2,Pabay,NW,2,30_10_2021,30,10,2021,,3,3618,1226.5,7855,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
23446,Saccharina,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,3096,11803.5,3234,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
24057,Saccharina,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,11797,60441.5,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
24668,Saccharina,Pabay_30_6_22_2,Pabay,NW,2,30_6_2022,30,6,2022,,17,19190,1495,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
25279,Saccharina,Pabay_30_6_22_3,Pabay,Mid,3,30_6_2022,30,6,2022,,17,14882,21309,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
25890,Saccharina,Pabay_30_7_22_1,Pabay,NE,1,30_7_2022,30,7,2022,,19,6160,11825.5,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
26501,Saccharina,Pabay_30_7_22_2,Pabay,NW,2,30_7_2022,30,7,2022,,19,11883,22251,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
27112,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,5119,39995,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
27723,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,13623,16931.5,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
28334,Saccharina,Pabay_7_5_22_2,Pabay,NW,2,7_5_2022,7,5,2022,clean,15,15613,9577.5,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
28945,Saccharina,Pabay_7_5_22_3,Pabay,Mid,3,7_5_2022,7,5,2022,clean,15,7591,12495,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
29556,Saccharina,Pabay_8_2_22_1,Pabay,NE,1,8_2_2022,8,2,2022,"2 blades:one whole one cut, clean",11,155,8453,,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
30167,Saccharina,Pabay_8_2_22_2,Pabay,NW,2,8_2_2022,8,2,2022,,11,849,3594.5,5083,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
30778,Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,,11,719,5686,8779,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
31389,Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,"5 blades, epibionts semmed to come from the rope",12,3181,18127.5,56141,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
32000,Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,,12,5044,12718,30034,Skeletonema menzelii...242,0,eDNA,,,,,,,,,,No
32611,Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,,12,6510,27323,72545,Skeletonema menzelii...242,0.016469641,eDNA,,,,,,,,,,No
234,Saccharina,Pabay_10_12_21_1,Pabay,NE,1,10_12_2021,10,12,2021,,6,178,1412.5,3928,Skeletonema menzelii...248,0,eDNA,,,,,,,,,,No
845,Saccharina,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,462,1191.5,462,Skeletonema menzelii...248,0,eDNA,,,,,,,,,,No
