Seaweed,Sample_code,Site,Location,Station_no,Date,Day,Month,Year,sample_type,Total_reads,Species,Kingdom,Phylum,Class,Order,Family,Genus,Species_full,Abundance,group_precise
Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,reads,5686,Thalassionema nitzschioides,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,6.8237777,no
Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,reads,5686,Minutocellus polymorphus.7,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.43088287,no
Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,reads,5686,Minutocellus polymorphus.20,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.307773479,no
Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,reads,5686,Monostilifera sp.,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.,0.940907492,no
Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,reads,5686,Asplanchna sieboldii,Animalia,Rotifera,Eurotatoria,Ploima,Asplanchnidae,Asplanchna,Asplanchna sieboldii,0.932113964,no
Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,reads,5686,Crustacea environmental sample,,,,,,,,1.55645445,no
Alaria,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Pleurosigma inscriptura,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,Pleurosigma inscriptura,0.551648049,no
Alaria,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii,0.289615225,no
Alaria,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Pedospumella sinomuralis,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Pedospumella,Pedospumella sinomuralis,0.060681285,no
Alaria,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,uncultured Kareniaceae,,,,,,uncultured,uncultured Kareniaceae,0.085505448,no
Alaria,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Rhizosolenia setigera,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,Rhizosolenia setigera,0.157219694,no
Alaria,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Haslea ostrearia,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Haslea,Haslea ostrearia,0.038615363,no
Alaria,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Minutocellus polymorphus.11,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,1.514273893,no
Alaria,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Lithodesmium intricatum.3,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Lithodesmium,Lithodesmium intricatum,0.049648324,no
Alaria,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,Cassiopea xamachana,0.035857123,no
Alaria,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Hyleoglomeris sp.,Animalia,Arthropoda,Diplopoda,Glomerida,Glomeridae,Hyleoglomeris,Hyleoglomeris sp.,0.157219694,no
Alaria,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Monostilifera sp.,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.,0.198593297,no
Alaria,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,invertebrate environmental sample,,,,,,,,0.220659219,no
Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Pleurosigma inscriptura,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,Pleurosigma inscriptura,0.551648049,no
Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii,0.289615225,no
Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Pedospumella sinomuralis,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Pedospumella,Pedospumella sinomuralis,0.060681285,no
Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,uncultured Kareniaceae,,,,,,uncultured,uncultured Kareniaceae,0.085505448,no
Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Rhizosolenia setigera,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,Rhizosolenia setigera,0.157219694,no
Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Haslea ostrearia,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Haslea,Haslea ostrearia,0.038615363,no
Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Minutocellus polymorphus.11,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,1.514273893,no
Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Lithodesmium intricatum.3,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Lithodesmium,Lithodesmium intricatum,0.049648324,no
Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,Cassiopea xamachana,0.035857123,no
Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Hyleoglomeris sp.,Animalia,Arthropoda,Diplopoda,Glomerida,Glomeridae,Hyleoglomeris,Hyleoglomeris sp.,0.157219694,no
Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,Monostilifera sp.,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.,0.198593297,no
Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,reads,18127.5,invertebrate environmental sample,,,,,,,,0.220659219,no
Alaria,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii,2.087592389,no
Alaria,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Minutocellus polymorphus.10,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.023588615,no
Alaria,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Minutocellus polymorphus.11,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.015725743,no
Alaria,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Ditylum brightwellii.4,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Ditylum,Ditylum brightwellii,0.047177229,no
Alaria,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,Cassiopea xamachana,0.043245793,no
Alaria,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Cassiopea sp. PGNIMCP,,,,,,Cassiopea,Cassiopea sp. PGNIMCP,0.007862872,no
Alaria,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Urodasys sp. 114a.9,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.420663626,no
Alaria,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Antichiropus sp. DIP147,Animalia,Arthropoda,Diplopoda,Polydesmida,Paradoxosomatidae,Antichiropus,Antichiropus sp. DIP147,0.047177229,no
Alaria,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Monostilifera sp.,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.,0.058971536,no
Alaria,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Monostilifera sp..1,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.,0.121874509,no
Alaria,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,invertebrate environmental sample,,,,,,,,9.172039629,no
Alaria,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Cernosvitoviella minor.1,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Cernosvitoviella,Cernosvitoviella minor,0.062902972,no
Alaria,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Cernosvitoviella pusilla,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Cernosvitoviella,Cernosvitoviella pusilla,0.023588615,no
Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii,2.087592389,no
Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Minutocellus polymorphus.10,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.023588615,no
Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Minutocellus polymorphus.11,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.015725743,no
Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Ditylum brightwellii.4,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Ditylum,Ditylum brightwellii,0.047177229,no
Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,Cassiopea xamachana,0.043245793,no
Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Cassiopea sp. PGNIMCP,,,,,,Cassiopea,Cassiopea sp. PGNIMCP,0.007862872,no
Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Urodasys sp. 114a.9,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.420663626,no
Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Antichiropus sp. DIP147,Animalia,Arthropoda,Diplopoda,Polydesmida,Paradoxosomatidae,Antichiropus,Antichiropus sp. DIP147,0.047177229,no
Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Monostilifera sp.,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.,0.058971536,no
Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Monostilifera sp..1,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.,0.121874509,no
Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,invertebrate environmental sample,,,,,,,,9.172039629,no
Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Cernosvitoviella minor.1,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Cernosvitoviella,Cernosvitoviella minor,0.062902972,no
Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,reads,12718,Cernosvitoviella pusilla,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Cernosvitoviella,Cernosvitoviella pusilla,0.023588615,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Hemiaulus sinensis,Chromista,Ochrophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Hemiaulus,Hemiaulus sinensis,0.025619441,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Lithodesmium intricatum.1,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Lithodesmium,Lithodesmium intricatum,0.014639681,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Hemiaulus sinensis.1,Chromista,Ochrophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Hemiaulus,Hemiaulus sinensis,0.010979761,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii,4.099110639,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pedospumella sinomuralis,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Pedospumella,Pedospumella sinomuralis,0.133587088,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pedospumella sp.,,,,,,Pedospumella,Pedospumella sp.,0.034769242,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pedospumella sp..1,,,,,,Pedospumella,Pedospumella sp.,0.031109322,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pedospumella sp..2,,,,,,Pedospumella,Pedospumella sp.,0.029279362,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pedospumella sp..3,,,,,,Pedospumella,Pedospumella sp.,0.023789481,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pedospumella sp..4,,,,,,Pedospumella,Pedospumella sp.,0.00182996,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pedospumella sp..5,,,,,,Pedospumella,Pedospumella sp.,0.00182996,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Skeletonema potamos,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema potamos,0.192145811,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Skeletonema marinoi,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema marinoi,0.020129561,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pleurosigma inscriptura.1,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,Pleurosigma inscriptura,0.064048604,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pleurosigma sp. mgcode 4,Eukaryota,Ochrophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,Pleurosigma sp. mgcode 4,0.060388684,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Skeletonema menzelii.2,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii,0.058558723,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Cyclotella cryptica.3,Chromista,Ochrophyta,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella cryptica,0.034769242,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Skeletonema menzelii.4,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii,0.016469641,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Skeletonema menzelii.6,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii,0.00182996,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Minutocellus polymorphus.7,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.053068843,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Ditylum brightwellii.3,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Ditylum,Ditylum brightwellii,0.042089082,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Minutocellus polymorphus.10,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.161036489,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Minutocellus polymorphus.11,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.144566848,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Minutocellus polymorphus.14,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.056728763,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,Cassiopea xamachana,0.060388684,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Cassiopea xamachana.1,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,Cassiopea xamachana,0.274494016,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Urodasys sp. 114a.2,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.036599202,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Urodasys sp. 114a.3,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.020129561,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Urodasys sp. 114a.10,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.089668045,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Chromadoridae sp. 09PROBE-01551,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Chromadoridae,Chromadoridae sp. 09PROBE-01551,0.254364455,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Monostilifera sp..1,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.,0.666105479,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Euchlanis dilatata.1,Animalia,Rotifera,Eurotatoria,Ploima,Euchlanidae,Euchlanis,Euchlanis dilatata,0.075028364,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample,,,,,,,,18.82845954,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.5,,,,,,,,0.161036489,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.7,,,,,,,,0.093327965,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.8,,,,,,,,0.087838085,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.11,,,,,,,,0.049408923,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.12,,,,,,,,0.047578963,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.13,,,,,,,,0.047578963,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.15,,,,,,,,0.040259122,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.16,,,,,,,,0.031109322,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.18,,,,,,,,0.029279362,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.21,,,,,,,,0.021959521,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.22,,,,,,,,0.020129561,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.24,,,,,,,,0.016469641,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.25,,,,,,,,0.016469641,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.29,,,,,,,,0.009149801,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.31,,,,,,,,0.00365992,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.32,,,,,,,,0.00182996,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.33,,,,,,,,0.00182996,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.34,,,,,,,,0.00182996,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.35,,,,,,,,0.00182996,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.36,,,,,,,,0.00182996,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.37,,,,,,,,0.00182996,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.38,,,,,,,,0.00182996,no
Alaria,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,invertebrate environmental sample.39,,,,,,,,0.00182996,no
Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Hemiaulus sinensis,Chromista,Ochrophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Hemiaulus,Hemiaulus sinensis,0.025619441,no
Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Lithodesmium intricatum.1,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Lithodesmium,Lithodesmium intricatum,0.014639681,no
Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Hemiaulus sinensis.1,Chromista,Ochrophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Hemiaulus,Hemiaulus sinensis,0.010979761,no
Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii,4.099110639,no
Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pedospumella sinomuralis,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Pedospumella,Pedospumella sinomuralis,0.133587088,no
Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pedospumella sp.,,,,,,Pedospumella,Pedospumella sp.,0.034769242,no
Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pedospumella sp..1,,,,,,Pedospumella,Pedospumella sp.,0.031109322,no
Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pedospumella sp..2,,,,,,Pedospumella,Pedospumella sp.,0.029279362,no
Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pedospumella sp..3,,,,,,Pedospumella,Pedospumella sp.,0.023789481,no
Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pedospumella sp..4,,,,,,Pedospumella,Pedospumella sp.,0.00182996,no
Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Pedospumella sp..5,,,,,,Pedospumella,Pedospumella sp.,0.00182996,no
Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,reads,27323,Skeletonema potamos,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema potamos,0.192145811,no
