,seaweed,sample_code,site,location,station_no,date,day,month,year,notes_on_blades,sample_no,species_id,measurement_value,measurement_type,measurement_origin,parsed_date,species_name,X,kingdom,phylum,class,order,family,genus
12256,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,percent_hydrozoans,0,blade_coverage,blade_coverage,30/07/2022,percent hydrozoans,NA,NA,NA,NA,NA,NA,NA
12257,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,percent_bryozoans,80,blade_coverage,blade_coverage,30/07/2022,percent bryozoans,NA,NA,NA,NA,NA,NA,NA
12258,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,tufts_cm2,NA,NA,NA,30/07/2022,tufts cm2,NA,NA,NA,NA,NA,NA,NA
12259,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,total_amphipoda,125,NA,NA,30/07/2022,total amphipoda,NA,NA,NA,NA,NA,NA,NA
12260,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,total_bivalvia,33,NA,NA,30/07/2022,total bivalvia,NA,NA,NA,NA,NA,NA,NA
12261,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,total_copepoda_2,25,NA,NA,30/07/2022,total copepoda 2,NA,NA,NA,NA,NA,NA,NA
12262,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,total_gasteropoda,5,NA,NA,30/07/2022,total gasteropoda,NA,NA,NA,NA,NA,NA,NA
12263,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,total_isopoda,1,NA,NA,30/07/2022,total isopoda,NA,NA,NA,NA,NA,NA,NA
12264,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,total_nemerta,0,NA,NA,30/07/2022,total nemerta,NA,NA,NA,NA,NA,NA,NA
12265,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,polychaeta_tot,1,NA,NA,30/07/2022,polychaeta tot,NA,NA,NA,NA,NA,NA,NA
12266,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,halacaridae,NA,NA,NA,30/07/2022,halacaridae,52,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,NA
12267,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,arthropod,NA,NA,NA,30/07/2022,arthropod,NA,NA,NA,NA,NA,NA,NA
12268,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,amphipod,87,NA,NA,30/07/2022,amphipod,NA,NA,NA,NA,NA,NA,NA
12269,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,caprellidae,NA,NA,NA,30/07/2022,caprellidae,54,Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellidae,NA
12270,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,gammaridae,NA,NA,NA,30/07/2022,gammaridae,55,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,NA
12271,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,jassa,38,NA,NA,30/07/2022,jassa,56,Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Jassa
12272,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,annelida_tube,NA,NA,NA,30/07/2022,annelida tube,NA,NA,NA,NA,NA,NA,NA
12273,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,asteroidea,NA,NA,NA,30/07/2022,asteroidea,57,Animalia,Echinodermata,Asteroidea,NA,NA,NA
12274,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,bivalve,11,NA,NA,30/07/2022,bivalve,NA,NA,NA,NA,NA,NA,NA
12275,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,cerastoderma,NA,NA,NA,30/07/2022,cerastoderma,58,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Cerastoderma
12276,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,mytilus,21,NA,NA,30/07/2022,mytilus,59,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus
12277,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,ostrea,NA,NA,NA,30/07/2022,ostrea,60,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea
12278,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,pecten,NA,NA,NA,30/07/2022,pecten,61,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Pecten
12279,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,scallop_brown,1,NA,NA,30/07/2022,scallop brown,NA,NA,NA,NA,NA,NA,NA
12280,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,scallop_pink,NA,NA,NA,30/07/2022,scallop pink,NA,NA,NA,NA,NA,NA,NA
12281,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,cirripedia,NA,NA,NA,30/07/2022,cirripedia,62,Animalia,Arthropoda,Thecostraca,NA,NA,NA
12282,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,copepod,NA,NA,NA,30/07/2022,copepod,NA,NA,NA,NA,NA,NA,NA
12283,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,harpacticoida,25,NA,NA,30/07/2022,harpacticoida,64,Animalia,Arthropoda,Copepoda,Harpacticoida,NA,NA
12284,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,corophium,NA,NA,NA,30/07/2022,corophium,65,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Corophium
12285,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,cumacea,NA,NA,NA,30/07/2022,cumacea,66,Animalia,Arthropoda,Malacostraca,Cumacea,NA,NA
12286,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,cancer_pagurus,NA,NA,NA,30/07/2022,cancer pagurus,67,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer
12287,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,brachyura,NA,NA,NA,30/07/2022,brachyura,68,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA
12288,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,dendronotidae,NA,NA,NA,30/07/2022,dendronotidae,69,Animalia,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,NA
12289,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,echinoidea,NA,NA,NA,30/07/2022,echinoidea,70,Animalia,Echinodermata,Echinoidea,NA,NA,NA
12290,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,calcareous,NA,NA,NA,30/07/2022,calcareous,NA,NA,NA,NA,NA,NA,NA
12291,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,euphausiacea,NA,NA,NA,30/07/2022,euphausiacea,71,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA
12292,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,gastropod,NA,NA,NA,30/07/2022,gastropod,NA,NA,NA,NA,NA,NA,NA
12293,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,gibbula,NA,NA,NA,30/07/2022,gibbula,73,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Gibbula
12294,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,lacuna,4,NA,NA,30/07/2022,lacuna,74,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna
12295,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,rissoa,1,NA,NA,30/07/2022,rissoa,75,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa
12296,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,patella,NA,NA,NA,30/07/2022,patella,76,Animalia,Mollusca,Gastropoda,NA,Patellidae,Patella
12297,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,isopod,NA,NA,NA,30/07/2022,isopod,NA,NA,NA,NA,NA,NA,NA
12298,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,idoteidae,NA,NA,NA,30/07/2022,idoteidae,78,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,NA
12299,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,janiridae,1,NA,NA,30/07/2022,janiridae,79,Animalia,Arthropoda,Malacostraca,Isopoda,Janiridae,NA
12300,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,isopod_larvae,NA,NA,NA,30/07/2022,isopod larvae,NA,NA,NA,NA,NA,NA,NA
12301,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,zoea_larva,NA,NA,NA,30/07/2022,zoea larva,NA,NA,NA,NA,NA,NA,NA
12302,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,mysid,NA,NA,NA,30/07/2022,mysid,NA,NA,NA,NA,NA,NA,NA
12303,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,nemertea,NA,NA,NA,30/07/2022,nemertea,81,Animalia,Nemertea,NA,NA,NA,NA
12304,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,cephalothrix,NA,NA,NA,30/07/2022,cephalothrix,82,Animalia,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix
12305,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,haplonemertea,NA,NA,NA,30/07/2022,haplonemertea,NA,NA,NA,NA,NA,NA,NA
12306,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,oligochaeta_nereididae,NA,NA,NA,30/07/2022,oligochaeta nereididae,NA,NA,NA,NA,NA,NA,NA
12307,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,ostracoda,NA,NA,NA,30/07/2022,ostracoda,83,Animalia,Arthropoda,Ostracoda,NA,NA,NA
12308,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,polychaeta_larvae,1,NA,NA,30/07/2022,polychaeta larvae,NA,NA,NA,NA,NA,NA,NA
12309,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,phyllodocida,NA,NA,NA,30/07/2022,phyllodocida,84,Animalia,Annelida,Polychaeta,Phyllodocida,NA,NA
12310,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,polycheate_tube,NA,NA,NA,30/07/2022,polycheate tube,NA,NA,NA,NA,NA,NA,NA
12311,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,foraminifer,2,NA,NA,30/07/2022,foraminifer,NA,NA,NA,NA,NA,NA,NA
12312,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,x,NA,NA,NA,30/07/2022,x,NA,NA,NA,NA,NA,NA,NA
12313,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,x_1,NA,NA,NA,30/07/2022,x 1,NA,NA,NA,NA,NA,NA,NA
12314,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,blade_amphipod_p_cm,0.12966805,blade_abundance,blade_abundance,30/07/2022,blade amphipod p cm,NA,NA,NA,NA,NA,NA,NA
12315,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,blade_bivalvia_p_cm,0.034232365,blade_abundance,blade_abundance,30/07/2022,blade bivalvia p cm,NA,NA,NA,NA,NA,NA,NA
12316,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,blade_copepoda_p_cm,0.02593361,blade_abundance,blade_abundance,30/07/2022,blade copepoda p cm,NA,NA,NA,NA,NA,NA,NA
12317,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,blade_polychaete_p_cm,0.001037344,blade_abundance,blade_abundance,30/07/2022,blade polychaete p cm,NA,NA,NA,NA,NA,NA,NA
12318,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,total_phytoplankton,NA,NA,NA,07/05/2022,total phytoplankton,NA,NA,NA,NA,NA,NA,NA
12319,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,total_zooplankton,13623,NA,NA,07/05/2022,total zooplankton,NA,NA,NA,NA,NA,NA,NA
12320,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,zooplank_abundance_bivalvia,611,abundance,plankton,07/05/2022,zooplank abundance bivalvia,NA,NA,NA,NA,NA,NA,NA
12321,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,zooplank_abundance_bryozoa_larvae,0,abundance,plankton,07/05/2022,zooplank abundance bryozoa larvae,NA,NA,NA,NA,NA,NA,NA
12322,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,zooplank_abundance_gastropoda,2,abundance,plankton,07/05/2022,zooplank abundance gastropoda,NA,NA,NA,NA,NA,NA,NA
12323,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,zooplank_abundance_holoplankton,12715,abundance,plankton,07/05/2022,zooplank abundance holoplankton,NA,NA,NA,NA,NA,NA,NA
12324,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,zooplank_abundance_hydroids,0,abundance,plankton,07/05/2022,zooplank abundance hydroids,NA,NA,NA,NA,NA,NA,NA
12325,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,zooplank_abundance_obelia,51,abundance,plankton,07/05/2022,zooplank abundance obelia,NA,NA,NA,NA,NA,NA,NA
12326,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,zooplank_abundance_total_hydrozoa,55,abundance,plankton,07/05/2022,zooplank abundance total hydrozoa,NA,NA,NA,NA,NA,NA,NA
12327,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,zooplank_abundance_meroplankton,908,abundance,plankton,07/05/2022,zooplank abundance meroplankton,NA,NA,NA,NA,NA,NA,NA
12328,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,zooplank_abundance_total_balanoida,51,abundance,plankton,07/05/2022,zooplank abundance total balanoida,NA,NA,NA,NA,NA,NA,NA
12329,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,zooplank_abundance_total_brachiopoda,5636,abundance,plankton,07/05/2022,zooplank abundance total brachiopoda,NA,NA,NA,NA,NA,NA,NA
12330,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,zooplank_abundance_total_copepoda,5178,abundance,plankton,07/05/2022,zooplank abundance total copepoda,NA,NA,NA,NA,NA,NA,NA
12331,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,zooplank_abundance_total_malacostraca,85,abundance,plankton,07/05/2022,zooplank abundance total malacostraca,NA,NA,NA,NA,NA,NA,NA
12332,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,zooplank_abundance_total_polychaeta,68,abundance,plankton,07/05/2022,zooplank abundance total polychaeta,NA,NA,NA,NA,NA,NA,NA
12333,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,unknown_jellies,2,NA,NA,07/05/2022,unknown jellies,NA,NA,NA,NA,NA,NA,NA
12334,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,total_reads,16931.5,NA,NA,07/05/2022,total reads,NA,NA,NA,NA,NA,NA,NA
12335,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_celleporella_hyalina,0,otu,edna,07/05/2022,celleporella hyalina,NA,NA,NA,NA,NA,NA,NA
12336,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_doto_coronata,0,otu,edna,07/05/2022,doto coronata,NA,NA,NA,NA,NA,NA,NA
12337,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_ectocarpus_subulatus,0,otu,edna,07/05/2022,ectocarpus subulatus,NA,NA,NA,NA,NA,NA,NA
12338,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_electra_pilosa,0,otu,edna,07/05/2022,electra pilosa,NA,NA,NA,NA,NA,NA,NA
12339,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_jassa_herdmani,0.044,otu,edna,07/05/2022,jassa herdmani,NA,NA,NA,NA,NA,NA,NA
12340,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_lacuna_vincta,0,otu,edna,07/05/2022,lacuna vincta,NA,NA,NA,NA,NA,NA,NA
12341,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_membranipora_membranacea,0,otu,edna,07/05/2022,membranipora membranacea,NA,NA,NA,NA,NA,NA,NA
12342,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_mytilidae,0,otu,edna,07/05/2022,mytilidae,NA,NA,NA,NA,NA,NA,NA
12343,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_obelia,0.068,otu,edna,07/05/2022,obelia,NA,NA,NA,NA,NA,NA,NA
12344,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_obelia_bidentata,0,otu,edna,07/05/2022,obelia bidentata,NA,NA,NA,NA,NA,NA,NA
12345,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_obelia_dichotoma,0.068,otu,edna,07/05/2022,obelia dichotoma,NA,NA,NA,NA,NA,NA,NA
12346,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_rissoa_guernei,0,otu,edna,07/05/2022,rissoa guernei,NA,NA,NA,NA,NA,NA,NA
12347,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_total_amphipoda,0.236,otu,edna,07/05/2022,total amphipoda,NA,NA,NA,NA,NA,NA,NA
12348,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_total_annelida,0,otu,edna,07/05/2022,total annelida,NA,NA,NA,NA,NA,NA,NA
12349,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_total_balanoida,0,otu,edna,07/05/2022,total balanoida,NA,NA,NA,NA,NA,NA,NA
12350,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_total_bivalvia,0,otu,edna,07/05/2022,total bivalvia,NA,NA,NA,NA,NA,NA,NA
12351,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_total_copepoda,0.077,otu,edna,07/05/2022,total copepoda,NA,NA,NA,NA,NA,NA,NA
12352,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_total_gastropoda,0,otu,edna,07/05/2022,total gastropoda,NA,NA,NA,NA,NA,NA,NA
12353,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,otu_total_hydrozoa,0.676,otu,edna,07/05/2022,total hydrozoa,NA,NA,NA,NA,NA,NA,NA
12354,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,total_brachiopoda_otu,0,NA,NA,07/05/2022,total brachiopoda otu,NA,NA,NA,NA,NA,NA,NA
12355,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,blade_area,3170,NA,NA,07/05/2022,blade area,NA,NA,NA,NA,NA,NA,NA
12356,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,total_area,1256,NA,NA,07/05/2022,total area,NA,NA,NA,NA,NA,NA,NA
12357,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,for_standardizing,1256,NA,NA,07/05/2022,for standardizing,NA,NA,NA,NA,NA,NA,NA
12358,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,species_richness,15,NA,NA,07/05/2022,species richness,NA,NA,NA,NA,NA,NA,NA
12359,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,percent_blade_hydrozoans,NA,blade_coverage,blade_coverage,07/05/2022,percent blade hydrozoans,NA,NA,NA,NA,NA,NA,NA
12360,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,percent_blade_bryozoans,NA,blade_coverage,blade_coverage,07/05/2022,percent blade bryozoans,NA,NA,NA,NA,NA,NA,NA
12361,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,percent_blade_ectocarpus,NA,blade_coverage,blade_coverage,07/05/2022,percent blade ectocarpus,NA,NA,NA,NA,NA,NA,NA
12362,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,mussel_juveniles,NA,NA,NA,07/05/2022,mussel juveniles,NA,NA,NA,NA,NA,NA,NA
12363,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,percent_epiphytes,NA,blade_coverage,blade_coverage,07/05/2022,percent epiphytes,NA,NA,NA,NA,NA,NA,NA
12364,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,percent_brown_blotches,NA,blade_coverage,blade_coverage,07/05/2022,percent brown blotches,NA,NA,NA,NA,NA,NA,NA
12365,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,percent_hydrozoans,NA,blade_coverage,blade_coverage,07/05/2022,percent hydrozoans,NA,NA,NA,NA,NA,NA,NA
12366,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,percent_bryozoans,NA,blade_coverage,blade_coverage,07/05/2022,percent bryozoans,NA,NA,NA,NA,NA,NA,NA
12367,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,tufts_cm2,NA,NA,NA,07/05/2022,tufts cm2,NA,NA,NA,NA,NA,NA,NA
12368,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,total_amphipoda,1,NA,NA,07/05/2022,total amphipoda,NA,NA,NA,NA,NA,NA,NA
12369,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,total_bivalvia,1,NA,NA,07/05/2022,total bivalvia,NA,NA,NA,NA,NA,NA,NA
12370,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,total_copepoda_2,5,NA,NA,07/05/2022,total copepoda 2,NA,NA,NA,NA,NA,NA,NA
12371,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,total_gasteropoda,3,NA,NA,07/05/2022,total gasteropoda,NA,NA,NA,NA,NA,NA,NA
12372,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,total_isopoda,0,NA,NA,07/05/2022,total isopoda,NA,NA,NA,NA,NA,NA,NA
12373,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,total_nemerta,0,NA,NA,07/05/2022,total nemerta,NA,NA,NA,NA,NA,NA,NA
12374,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,polychaeta_tot,1,NA,NA,07/05/2022,polychaeta tot,NA,NA,NA,NA,NA,NA,NA
12375,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,halacaridae,NA,NA,NA,07/05/2022,halacaridae,52,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,NA
12376,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,arthropod,NA,NA,NA,07/05/2022,arthropod,NA,NA,NA,NA,NA,NA,NA
12377,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,amphipod,NA,NA,NA,07/05/2022,amphipod,NA,NA,NA,NA,NA,NA,NA
12378,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,caprellidae,NA,NA,NA,07/05/2022,caprellidae,54,Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellidae,NA
12379,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,gammaridae,NA,NA,NA,07/05/2022,gammaridae,55,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,NA
